Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
325,410453,57651.00,57380.00,271.00
324,410541,60970.00,62624.00,-1654.00
"","","","",""
373,410569,1937.00,2549.00,-612.00
325,410574,58861.00,57380.00,1481.00
325,410575,59069.00,57380.00,1689.00
380,410687,10334.00,10718.00,-384.00
326,410802,53178.00,54098.00,-920.00
136,410994,331495.00,332761.00,-1266.00
"","","","",""
325,411375,59844.00,61650.00,-1806.00
357,411504,21961.00,24591.00,-2630.00
"","","","",""
"","","","",""
"","","","",""
342,411595,22481.00,22925.00,-444.00
313,411598,73233.00,73671.00,-438.00
"","","","",""
354,412293,5290.00,5812.00,-522.00
57,412511,42462.00,41557.00,905.00
318,412671,61692.00,62703.00,-1011.00
"","","","",""
374,412696,11766.00,12769.00,-1003.00
"","","","",""
"","","","",""
"","","","",""
322,413063,72855.00,71787.00,1068.00
"","","","",""
378,413337,11737.00,13713.00,-1976.00
"","","","",""
378,413340,13438.00,13713.00,-275.00
319,413442,63858.00,64799.00,-941.00
319,413469,65802.00,67478.00,-1676.00
"","","","",""
357,413510,22516.00,24591.00,-2075.00
"","","","",""
"","","","",""
374,413518,14295.00,16008.00,-1713.00
374,413520,15182.00,16008.00,-826.00
357,413583,23763.00,24591.00,-828.00
"","","","",""
326,413978,54965.00,54098.00,867.00
"","","","",""
"","","","",""
"","","","",""
380,414023,11487.00,12706.00,-1219.00
315,414047,63955.00,65083.00,-1128.00
327,414181,57135.00,58742.00,-1607.00
"","","","",""
342,414410,23548.00,24761.00,-1213.00
"","","","",""
357,414461,24700.00,24591.00,109.00
"","","","",""
313,414465,74295.00,75547.00,-1252.00
313,414466,75153.00,75547.00,-394.00
"","","","",""
373,414494,3565.00,5141.00,-1576.00
"","","","",""
373,414497,4785.00,5141.00,-356.00
"","","","",""
327,414523,57494.00,58742.00,-1248.00
"","","","",""
58,414575,34542.00,34951.00,-409.00
58,414577,35565.00,36353.00,-788.00
58,414580,36312.00,36353.00,-41.00
"","","","",""
353,414594,20677.00,21900.00,-1223.00
"","","","",""
324,414904,61962.00,62624.00,-662.00
359,414925,17617.00,18080.00,-463.00
359,414927,18699.00,19878.00,-1179.00
126,414979,329096.00,329745.00,-649.00
371,414981,"",6623.00,-6623.00
"","","","",""
"","","","",""
319,414988,67114.00,67478.00,-364.00
"","","","",""
355,415016,20843.00,21310.00,-467.00
355,415018,21929.00,23140.00,-1211.00
355,415020,22780.00,23140.00,-360.00
340,415341,27554.00,27532.00,22.00
378,415459,15185.00,16698.00,-1513.00
165,415476,26642.00,27093.00,-451.00
318,415477,62536.00,62703.00,-167.00
321,415481,67267.00,70002.00,-2735.00
"","","","",""
325,415484,61463.00,61650.00,-187.00
326,415490,56628.00,58520.00,-1892.00
"","","","",""
371,415496,4242.00,6623.00,-2381.00
371,415498,5237.00,6623.00,-1386.00
"","","","",""
377,415504,11506.00,11883.00,-377.00
381,415506,5753.00,6130.00,-377.00
"","","","",""
381,415510,6889.00,8090.00,-1201.00
381,415511,7741.00,8090.00,-349.00
"","","","",""
374,415646,17063.00,17932.00,-869.00
135,415727,326720.00,327938.00,-1218.00
356,415797,24152.00,24506.00,-354.00
"","","","",""
135,415892,327601.00,327938.00,-337.00
354,415922,8280.00,7648.00,632.00
136,415956,333402.00,335714.00,-2312.00
136,415957,333403.00,335714.00,-2311.00
136,415958,334037.00,335714.00,-1677.00
327,415969,58383.00,58742.00,-359.00
317,416082,"",70485.00,-70485.00
"","","","",""
358,416121,23008.00,23310.00,-302.00
352,416134,17896.00,19108.00,-1212.00
352,416135,18752.00,19108.00,-356.00
322,416139,73744.00,74983.00,-1239.00
165,416267,27732.00,28949.00,-1217.00
"","","","",""
314,416462,78253.00,79219.00,-966.00
354,416521,9176.00,11145.00,-1969.00
320,416547,59435.00,60860.00,-1425.00
320,416550,60426.00,60860.00,-434.00
"","","","",""
324,416553,64285.00,64609.00,-324.00
"","","","",""
"","","","",""
381,416580,8111.00,8090.00,21.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
57,416667,45968.00,47462.00,-1494.00
"","","","",""
360,416739,27900.00,27631.00,269.00
360,416741,28937.00,30068.00,-1131.00
351,416750,19491.00,20445.00,-954.00
351,416751,20536.00,22690.00,-2154.00
"","","","",""
"","","","",""
373,416755,5647.00,5141.00,506.00
"","","","",""
341,416760,26339.00,25760.00,579.00
341,416761,26732.00,29058.00,-2326.00
341,416762,27376.00,29058.00,-1682.00
"","","","",""
126,416780,330056.00,331575.00,-1519.00
"","","","",""
321,416801,68314.00,70002.00,-1688.00
321,416802,69171.00,70002.00,-831.00
"","","","",""
377,416819,13525.00,13826.00,-301.00
"","","","",""
"","","","",""
"","","","",""
325,417078,62217.00,64089.00,-1872.00
314,417142,79597.00,79219.00,378.00
"","","","",""
"","","","",""
"","","","",""
318,417164,64497.00,64781.00,-284.00
327,417173,59331.00,58742.00,589.00
360,417184,30573.00,30068.00,505.00
313,417187,76058.00,75547.00,511.00
381,417195,9195.00,9748.00,-553.00
"","","","",""
"","","","",""
325,417244,63464.00,64089.00,-625.00
135,417283,328538.00,331560.00,-3022.00
"","","","",""
"","","","",""
322,417455,75730.00,77765.00,-2035.00
58,417504,37057.00,38703.00,-1646.00
321,417590,70079.00,70002.00,77.00
341,417618,29164.00,29058.00,106.00
"","","","",""
326,417692,57507.00,58520.00,-1013.00
"","","","",""
352,417892,19617.00,19108.00,509.00
358,417978,23985.00,25627.00,-1642.00
377,418023,14496.00,16673.00,-2177.00
136,418079,335837.00,338287.00,-2450.00
57,418083,47491.00,47462.00,29.00
"","","","",""
359,418257,21412.00,23381.00,-1969.00
317,418309,70563.00,70485.00,78.00
135,418314,329511.00,331560.00,-2049.00
"","","","",""
136,418425,336594.00,338287.00,-1693.00
356,418427,25347.00,27037.00,-1690.00
357,418485,26802.00,28527.00,-1725.00
318,418645,65787.00,65761.00,26.00
327,418669,60181.00,61052.00,-871.00
358,418674,24756.00,25627.00,-871.00
377,418677,15266.00,16673.00,-1407.00
"","","","",""
319,418718,69018.00,70601.00,-1583.00
"","","","",""
378,418844,17319.00,16698.00,621.00
"","","","",""
315,418870,69212.00,70095.00,-883.00
"","","","",""
353,418991,22467.00,21900.00,567.00
320,419012,62499.00,62363.00,136.00
381,419037,11396.00,12970.00,-1574.00
"","","","",""
354,419090,10065.00,11145.00,-1080.00
374,419091,19068.00,19914.00,-846.00
"","","","",""
"","","","",""
340,419199,30130.00,31328.00,-1198.00
371,419203,9241.00,10965.00,-1724.00
371,419204,10126.00,10965.00,-839.00
126,419205,332589.00,335153.00,-2564.00
"","","","",""
"","","","",""
57,419353,48601.00,47462.00,1139.00
342,419359,25355.00,24761.00,594.00
321,419378,70171.00,71971.00,-1800.00
374,419425,19836.00,19914.00,-78.00
"","","","",""
357,419675,28555.00,28527.00,28.00
371,419678,10990.00,10965.00,25.00
341,419681,30885.00,30785.00,100.00
325,419687,64913.00,64746.00,167.00
136,419917,337464.00,338287.00,-823.00
317,419982,71512.00,72428.00,-916.00
378,419987,19041.00,19959.00,-918.00
"","","","",""
137,420128,361356.00,361303.00,53.00
137,420130,361643.00,363154.00,-1511.00
137,420137,361977.00,363154.00,-1177.00
136,420159,337797.00,338287.00,-490.00
360,420196,31527.00,33047.00,-1520.00
352,420221,20090.00,20603.00,-513.00
313,420271,76587.00,79342.00,-2755.00
135,420284,330426.00,331560.00,-1134.00
135,420286,330773.00,331560.00,-787.00
"","","","",""
125,420415,350886.00,352061.00,-1175.00
125,420416,351770.00,352061.00,-291.00
"","","","",""
357,420482,29491.00,29491.00,0.00
"","","","",""
371,420529,11350.00,11882.00,-532.00
"","","","",""
"","","","",""
374,420685,20813.00,20807.00,6.00
313,420755,77352.00,79342.00,-1990.00
57,420828,49402.00,50296.00,-894.00
373,420878,7543.00,8618.00,-1075.00
373,420879,7881.00,8618.00,-737.00
137,420892,362856.00,363154.00,-298.00
354,420895,11499.00,14078.00,-2579.00
324,420901,67090.00,68154.00,-1064.00
324,420902,67402.00,68154.00,-752.00
340,420960,31600.00,34251.00,-2651.00
"","","","",""
125,420963,352006.00,352061.00,-55.00
351,420971,23340.00,24540.00,-1200.00
"","","","",""
371,420993,11905.00,11882.00,23.00
326,421175,59542.00,60732.00,-1190.00
"","","","",""
"","","","",""
58,421379,39828.00,40664.00,-836.00
326,421440,60421.00,60732.00,-311.00
318,421457,67574.00,67657.00,-83.00
315,421520,70120.00,70095.00,25.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
342,421676,27578.00,28347.00,-769.00
357,421759,30537.00,30516.00,21.00
165,421810,30898.00,30967.00,-69.00
356,421830,27061.00,27037.00,24.00
320,421852,64997.00,66076.00,-1079.00
356,421889,28152.00,28983.00,-831.00
136,421947,338511.00,338287.00,224.00
"","","","",""
315,421998,71202.00,72047.00,-845.00
"","","","",""
318,422026,68438.00,67657.00,781.00
327,422042,61582.00,62993.00,-1411.00
378,422052,20489.00,20882.00,-393.00
371,422053,12884.00,12853.00,31.00
374,422108,21791.00,21775.00,16.00
322,422126,78086.00,77765.00,321.00
"","","","",""
359,422180,22307.00,23381.00,-1074.00
359,422181,22644.00,23381.00,-737.00
313,422187,78580.00,79342.00,-762.00
"","","","",""
358,422202,25823.00,27652.00,-1829.00
360,422212,32408.00,33047.00,-639.00
"","","","",""
340,422216,32493.00,34251.00,-1758.00
353,422226,24350.00,25453.00,-1103.00
353,422227,24694.00,25453.00,-759.00
351,422302,24523.00,24540.00,-17.00
326,422317,60735.00,60732.00,3.00
325,422601,66748.00,67409.00,-661.00
137,422607,363678.00,363154.00,524.00
"","","","",""
"","","","",""
"","","","",""
321,422677,71795.00,71971.00,-176.00
378,422721,20977.00,20882.00,95.00
"","","","",""
356,422780,29009.00,28983.00,26.00
"","","","",""
352,423017,22537.00,22479.00,58.00
359,423039,23703.00,26222.00,-2519.00
"","","","",""
"","","","",""
"","","","",""
378,423175,21592.00,21616.00,-24.00
354,423246,13248.00,14078.00,-830.00
"","","","",""
125,423347,353184.00,353182.00,2.00
"","","","",""
351,423597,25605.00,25530.00,75.00
326,423598,61816.00,61795.00,21.00
374,423599,22340.00,22260.00,80.00
317,423638,72636.00,74372.00,-1736.00
57,423680,51406.00,52240.00,-834.00
324,423684,68509.00,68154.00,355.00
"","","","",""
165,423978,32261.00,32186.00,75.00
355,424009,25940.00,27030.00,-1090.00
355,424011,27930.00,27030.00,900.00
318,424032,69327.00,67657.00,1670.00
137,424033,364902.00,364824.00,78.00
374,424076,23103.00,22260.00,843.00
351,424078,26371.00,25530.00,841.00
358,424090,27783.00,27704.00,79.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
313,424108,79640.00,79342.00,298.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
315,424214,73083.00,72231.00,852.00
356,424215,30873.00,30211.00,662.00
352,424216,23764.00,24337.00,-573.00
317,424238,73527.00,74372.00,-845.00
165,424386,33039.00,32186.00,853.00
378,424417,22296.00,22219.00,77.00
341,424474,31891.00,32753.00,-862.00
341,424476,33002.00,32753.00,249.00
341,424477,34145.00,34735.00,-590.00
326,424524,62596.00,61795.00,801.00
314,424533,81235.00,81120.00,115.00
"","","","",""
371,424560,15312.00,15168.00,144.00
"","","","",""
57,424691,52358.00,52242.00,116.00
"","","","",""
125,424744,354123.00,353271.00,852.00
378,424784,23056.00,22219.00,837.00
"","","","",""
137,424803,365665.00,364824.00,841.00
358,424805,28552.00,27704.00,848.00
135,424810,332763.00,333990.00,-1227.00
373,424811,9771.00,9264.00,507.00
"","","","",""
359,424855,24169.00,26222.00,-2053.00
359,424856,24506.00,26222.00,-1716.00
"","","","",""
356,424865,31795.00,30951.00,844.00
57,424880,53095.00,52242.00,853.00
"","","","",""
354,424884,"",14079.00,-14079.00
325,424887,68966.00,67409.00,1557.00
"","","","",""
371,425000,16715.00,15168.00,1547.00
322,425052,78714.00,80334.00,-1620.00
322,425053,79103.00,80334.00,-1231.00
322,425054,80004.00,80334.00,-330.00
"","","","",""
"","","","",""
359,425273,26247.00,26222.00,25.00
"","","","",""
319,425353,69876.00,70883.00,-1007.00
319,425355,71334.00,70883.00,451.00
317,425372,74524.00,74372.00,152.00
"","","","",""
"","","","",""
"","","","",""
351,425459,27258.00,25530.00,1728.00
357,425527,32979.00,32190.00,789.00
351,425532,27600.00,25530.00,2070.00
135,425542,333406.00,333990.00,-584.00
380,425553,"",16159.00,-16159.00
373,425612,10676.00,9264.00,1412.00
"","","","",""
325,425712,70106.00,70281.00,-175.00
322,425743,80338.00,80334.00,4.00
"","","","",""
"","","","",""
359,426012,26336.00,26306.00,30.00
"","","","",""
"","","","",""
325,426417,"",70281.00,-70281.00
"","","","",""
381,426550,15482.00,14859.00,623.00
"","","","",""
