Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
444005,9013,Illovo - Germiston F&V,"",334,2015-10-05,"R7,818.26",R931.16,412,Yes
444006,9014,Illovo - Germiston F&V,"",334,2015-10-05,"R7,818.26",R931.16,412,Yes
444069,5553,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
444070,9143,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
444071,9146,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
444072,9159,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
444073,9144,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
644251,5267,Illovo - Avoca,40.000,330,2015-10-05,"R5,541.92",R543.92,225,Yes
D550,9719,Illovo - Germiston F&V,"",334,2015-10-05,"R7,027.74","R1,054.16",205,Yes
D551,9718,Illovo - Avoca,40.000,330,2015-10-05,"R5,541.92",R543.92,225,Yes
D552,9717,Illovo - Avoca,40.000,330,2015-10-05,"R5,541.92",R543.92,225,Yes
D616,9175,Illovo - Germiston CCC,40.000,333,2015-10-05,"R18,325.60","R2,748.84",1024,Yes
D617,9176,Illovo - Germiston CCC,40.000,333,2015-10-05,"R18,325.60","R2,748.84",1024,Yes
D618,30478,Illovo - Germiston CCC,40.000,333,2015-10-05,"R18,325.60","R2,748.84",1024,Yes
D640,30586,Illovo - Avoca,40.000,330,2015-10-05,"R11,629.63","R3,604.37",630,Yes
D641,30606,Illovo - Avoca,40.000,330,2015-10-05,"R11,629.63","R3,604.37",630,Yes
D642,30587,Illovo - Avoca,40.000,330,2015-10-05,"R11,629.63","R3,604.37",630,Yes
D643,30572,Illovo - Avoca,40.000,330,2015-10-05,"R14,183.67","R4,395.95",677,Yes
D644,30573,Illovo - Avoca,40.000,330,2015-10-05,"R14,183.67","R4,395.95",677,Yes
D645,"",Illovo - Avoca,40.000,330,2015-10-05,"R14,183.67","R4,395.95",677,Yes
D646,30575,Illovo - Avoca,40.000,330,2015-10-05,"R14,183.67","R4,395.95",677,Yes
D647,30576,Illovo - Avoca,40.000,330,2015-10-05,"R14,183.67","R4,395.95",677,Yes
D648,30577,Illovo - Avoca,40.000,330,2015-10-05,"R14,183.67","R4,395.95",677,Yes
D649,30578,Illovo - Avoca,40.000,330,2015-10-05,"R14,183.67","R4,395.95",677,Yes
D650,30579,Illovo - Avoca,40.000,330,2015-10-05,"R14,183.67","R4,395.95",677,Yes
D651,30580,Illovo - Avoca,40.000,330,2015-10-05,"R14,183.67","R4,395.95",677,Yes
D652,30581,Illovo - Avoca,40.000,330,2015-10-05,"R11,629.63","R3,604.37",630,Yes
D653,30585,Illovo - Avoca,40.000,330,2015-10-05,"R11,629.63","R3,604.37",630,Yes
D654,30607,Illovo - Avoca,40.000,330,2015-10-05,"R11,629.63","R3,604.37",630,Yes
ILLOVO SUB  23283,"",Illovo Refined-Noodesburg,"",332,2015-10-05,"R15,036.55","R2,255.48",781,Yes
ILLOVO SUB 23257,"",Illovo - Avoca,40.000,330,2015-10-05,R0.01,R0.01,0,Yes
ILLOVO SUB 23259,"",Illovo - Avoca,40.000,330,2015-10-05,R0.01,R0.01,0,Yes
ILLOVO SUB 23263,"",Illovo Refined-Noodesburg,"",332,2015-10-05,"R15,036.55","R2,255.48",781,Yes
ILLOVO SUB 23265,"",Illovo Refined-Noodesburg,"",332,2015-10-05,"R15,036.55","R2,255.48",781,Yes
Illovo Sub 23271/2,"",Illovo Refined-Noodesburg,"",332,2015-10-05,"R15,036.55","R2,255.48",781,Yes
ILLOVO SUB 23289,"",Illovo Refined-Noodesburg,"",332,2015-10-05,"R15,036.55","R2,255.48",781,Yes
ILLOVO SUB 23299,"",Illovo - Avoca,40.000,330,2015-10-05,R0.01,R0.01,0,Yes
ILLOVO SUB 23301,"",Illovo - Avoca,40.000,330,2015-10-05,R0.01,R0.01,0,Yes
