Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
T002,4046,T24 - Revenue - Merensky,40.000,"",2015-10-12,"R3,989.70",R598.46,183,Yes
T003,4047,T24 - Revenue - Merensky,40.000,"",2015-10-12,"R7,254.01","R1,088.10",333,Yes
T004,4048,T24 - Revenue - Merensky,40.000,"",2015-10-12,"R3,989.70",R598.46,183,Yes
T005,4049,T24 - Revenue - Merensky,40.000,"",2015-10-12,"R7,979.41","R1,196.91",367,Yes
T007,4051,T24 - Revenue - Merensky,40.000,"",2015-10-12,"R7,979.41","R1,196.91",367,Yes
T008,4034,T24 - Revenue - Merensky,40.000,"",2015-10-12,"R3,989.70",R598.46,183,Yes
T009,4035,T24 - Revenue - Merensky,40.000,"",2015-10-12,"R3,989.70",R598.46,183,Yes
T117,4009,T24 - Revenue - Merensky,40.000,"",2015-10-12,"R7,979.41","R1,196.91",367,Yes
T118,4012,T24 - Revenue - Merensky,40.000,"",2015-10-12,"R7,979.41","R1,196.91",367,Yes
T120,4031,T24 - Revenue - Merensky,40.000,"",2015-10-12,"R7,254.01","R1,088.10",333,Yes
