Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
140258,5257,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140259,5241,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140260,5242,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140261,5243,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140262,5244,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140263,5245,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140264,5246,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140265,5247,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R5,888.40",R883.26,223,Yes
140266,5248,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R5,594.79",R839.22,297,Yes
140267,5197,Meadow Feeds - P.E,40.000,318,2015-10-13,"R8,613.69","R1,292.05",366,Yes
140268,5198,Meadow Feeds - P.E,40.000,318,2015-10-13,"R8,613.69","R1,292.05",366,Yes
140269,5199,Meadow Feeds - P.E,40.000,318,2015-10-13,"R8,613.69","R1,292.05",366,Yes
140270,5200,Meadow Feeds - P.E,40.000,318,2015-10-13,"R8,613.69","R1,292.05",366,Yes
140272,5249,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140273,5250,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140274,5251,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140275,5252,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140276,5253,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
140277,5201,Meadow Feeds - P.E,40.000,318,2015-10-13,"R8,613.69","R1,292.05",366,Yes
140278,5258,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R5,594.79",R839.22,297,Yes
141001,5143,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,274.32",R941.15,331,Yes
141003,5145,Meadow Feeds - Delmas,40.000,320,2015-10-13,"R4,484.67",R672.70,174,Yes
141006,5254,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
141007,5255,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-10-13,"R6,037.64",R905.65,223,Yes
145001,5390,Meadow Feeds - Standerton,"","",2015-10-13,"R7,780.56",R639.71,253,Yes
145002,5396,Meadow Feeds - Standerton,"","",2015-10-13,"R7,780.56",R639.71,253,Yes
145003,5391,Meadow Feeds - Standerton,"","",2015-10-13,"R7,780.56",R639.71,253,Yes
145004,5392,Meadow Feeds - Standerton,"","",2015-10-13,"R7,780.56",R639.71,253,Yes
145005,5394,Meadow Feeds - Standerton,"","",2015-10-13,"R7,780.56",R639.71,253,Yes
145006,5393,Meadow Feeds - Standerton,"","",2015-10-13,"R7,780.56",R639.71,253,Yes
145007,5395,Meadow Feeds - Standerton,"","",2015-10-13,"R7,780.56",R639.71,253,Yes
541001,5175,Meadow Feeds - Randfontein,40.000,319,2015-10-13,R0.01,R0.01,0,Yes
541002,5165,Meadow Feeds - Standerton,"","",2015-10-13,"R7,780.56",R639.71,253,Yes
541003,5176,Meadow Feeds - Randfontein,40.000,319,2015-10-13,"R9,745.70","R1,190.15",522,Yes
541004,5177,Meadow Feeds - Randfontein,40.000,319,2015-10-13,R0.01,R0.01,0,Yes
541005,5178,Meadow Feeds - Randfontein,40.000,319,2015-10-13,"R9,745.70","R1,190.15",522,Yes
541006,5179,Meadow Feeds - Randfontein,40.000,319,2015-10-13,"R9,745.70","R1,190.15",522,Yes
541007,5166,Meadow Feeds - Delmas,40.000,320,2015-10-13,"R6,537.01",R461.10,293,Yes
541008,5180,Meadow Feeds - Randfontein,40.000,319,2015-10-13,"R9,745.70","R1,190.15",522,Yes
541009,5181,Meadow Feeds - Randfontein,40.000,319,2015-10-13,"R9,745.70","R1,190.15",522,Yes
541012,5169,Meadow Feeds - Randfontein,40.000,319,2015-10-13,"R9,745.70","R1,190.15",522,Yes
541013,5170,Meadow Feeds - Delmas,40.000,320,2015-10-13,"R6,537.01",R461.13,293,Yes
