Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
M013,6000,Manline Mega,50.000,"",2015-08-08,"R4,216.00",R549.91,248,No
M039,4087,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M042,4090,Manline Mega,50.000,"",2015-08-08,"R5,245.05",R684.14,223,Yes
M044,4092,Manline Mega,50.000,"",2015-08-08,"R5,245.05",R684.14,223,No
M045,4093,Manline Mega,50.000,"",2015-08-08,"R5,245.05",R684.14,223,No
M051,4082,Manline Mega,50.000,"",2015-08-08,"R4,240.68",R553.13,223,No
M052,4098,Manline Mega,50.000,"",2015-08-08,"R4,240.68",R553.13,223,No
M054,4084,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
M055,4085,Manline Mega,50.000,"",2015-08-08,"R4,240.68",R553.13,223,No
M056,4099,Manline Mega,50.000,"",2015-08-08,"R5,245.05",R684.14,223,No
M059,4101,Manline Mega,50.000,"",2015-08-08,"R4,240.68",R553.13,223,No
M060,4078,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
M063,4079,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
M064,"",Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M065,"",Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M066,"",Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M067,6010,Manline Mega,50.000,"",2015-08-08,"R4,463.71",R582.22,165,No
M068,6011,Manline Mega,50.000,"",2015-08-08,"R4,463.71",R582.22,165,No
M069,30193,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
M070,30186,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M071,30189,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
M072,30185,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M076,30188,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M077,30191,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
