Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
BWB002,Anglo American New,"",2015-08-08 15:00:00,(none),"12,919.20",700,(none),700
BWB003,Anglo American New,"",2015-08-08 17:00:00,(none),"12,918.80",700,(none),700
BWB004,Anglo American New,"",2015-08-08 13:00:00,(none),"12,919.20",700,(none),700
BWB006,Anglo American New,"",2015-08-08 08:00:00,(none),"12,918.80",700,(none),700
BWS24,Anglo American New,"",2015-08-08 14:00:00,(none),"12,918.80",700,(none),700
BWBT01,Anglo American New,"",2015-08-08 09:00:00,(none),"2,722.03",96,(none),96
BWBT01,Anglo American New,"",2015-08-08 15:00:00,(none),"2,735.48",96,(none),96
BWBT02,Anglo American New,"",2015-08-08 07:00:00,(none),"2,751.93",96,(none),96
BWBT02,Anglo American New,"",2015-08-08 14:00:00,(none),"2,789.30",96,(none),96
BWBT04,Anglo American New,"",2015-08-08 10:00:00,(none),"2,593.48",96,(none),96
BWBT06,Anglo American New,"",2015-08-08 10:00:00,(none),"2,693.63",96,(none),96
BWBT06,Anglo American New,"",2015-08-08 16:00:00,(none),"2,618.89",96,(none),96
444005,Glencore (Dedicated),"",2015-08-08 13:20:00,2015-08-08 13:20:00,789.35,33,2015-08-08 13:40:00,30
444005,Glencore (Dedicated),"",2015-08-08 15:07:00,2015-08-08 15:07:00,829.55,27,2015-08-08 15:40:00,30
444005,Glencore (Dedicated),"",2015-08-08 17:08:00,2015-08-08 17:08:00,816.30,55,2015-08-08 17:20:00,30
444005,Glencore (Dedicated),"",2015-08-08 01:00:00,2015-08-08 01:36:00,964.39,37,2015-08-08 02:00:00,44
444005,Glencore (Dedicated),"",2015-08-08 03:00:00,2015-08-08 04:33:00,"1,005.58",42,2015-08-08 07:31:00,44
444006,Anglo American New,"",2015-08-08 08:43:00,2015-08-08 08:43:00,637.33,25,2015-08-08 09:02:00,24
444006,Anglo American New,"",2015-08-08 12:17:00,2015-08-08 12:17:00,638.08,49,2015-08-08 12:30:00,24
444006,Anglo American New,"",2015-08-08 23:00:00,2015-08-08 22:45:00,"2,691.70",89,2015-08-08 22:47:00,100
444006,Anglo American New,"",2015-08-08 02:38:00,2015-08-08 02:38:00,"2,853.23",106,2015-08-08 02:50:00,100
444007,Anglo American New,"",2015-08-08 08:00:00,2015-08-08 10:00:00,"7,629.38",362,2015-08-08 10:04:00,350
444007,Anglo American New,"",2015-08-09 00:00:00,2015-08-08 23:14:00,"2,820.53",157,2015-08-08 23:39:00,140
444008,Anglo American New,"",2015-08-08 08:00:00,2015-08-08 10:38:00,"9,177.66",436,2015-08-08 10:38:00,660
444009,Anglo American New,"",2015-08-08 08:00:00,2015-08-08 09:00:00,"9,141.48",416,2015-08-08 09:56:00,660
444009,Anglo American New,"",2015-08-08 22:00:00,2015-08-08 22:54:00,"10,202.87",336,2015-08-08 23:33:00,630
444010,Anglo American New,"",2015-08-08 21:00:00,2015-08-08 20:46:00,647.05,20,2015-08-08 20:50:00,24
444010,Anglo American New,"",2015-08-08 09:20:00,2015-08-08 09:20:00,"2,769.36",82,2015-08-08 09:27:00,100
444010,Anglo American New,"",2015-08-08 15:02:00,2015-08-08 15:02:00,"2,780.23",111,2015-08-08 15:08:00,100
444011,Anglo American New,"",2015-08-08 08:00:00,2015-08-08 08:00:00,"7,521.57",362,2015-08-08 08:03:00,350
