Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
140258,5257,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140259,5241,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140260,5242,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140261,5243,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140262,5244,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140263,5245,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140264,5246,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140265,5247,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,084.68","R1,095.24",230,Yes
140266,5248,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R5,781.29","R1,040.63",307,Yes
140272,5249,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140273,5250,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140274,5251,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140275,5252,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140276,5253,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
140278,5258,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R5,781.29","R1,040.63",307,Yes
141001,5143,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,483.46","R1,167.02",342,Yes
141006,5254,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
141007,5255,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R6,238.90","R1,123.00",230,Yes
541011,5183,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-09-22,"R4,634.16",R834.15,180,Yes
E16,284,PPC - Kraaifontein,40.000,309,2015-09-22,"R7,448.00","R2,023.63",400,Yes
