Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
241,406807,563107.00,563564.00,-457.00
329,406812,30505.00,30503.00,2.00
"","","","",""
"","","","",""
146,406827,352864.00,354304.00,-1440.00
160,406829,50918.00,50884.00,34.00
116,406834,456682.00,456682.00,0.00
44,406847,44962.00,47070.00,-2108.00
334,406851,37266.00,37249.00,17.00
"","","","",""
151,406859,46526.00,47352.00,-826.00
398,406860,11291.00,12910.00,-1619.00
139,406865,492189.00,492105.00,84.00
143,406869,390505.00,389795.00,710.00
61,406872,54615.00,54962.00,-347.00
"","","","",""
105,406876,466253.00,466252.00,1.00
153,406878,48384.00,48351.00,33.00
"","","","",""
D623,406883,562710.00,562622.00,88.00
53,406887,53460.00,53961.00,-501.00
374,406889,10913.00,12769.00,-1856.00
374,406889,10913.00,12769.00,-1856.00
"","","","",""
124,406896,465954.00,465892.00,62.00
365,406900,31968.00,32020.00,-52.00
161,406901,49568.00,49172.00,396.00
367,406903,9204.00,9227.00,-23.00
DM10,406907,7181.00,7205.00,-24.00
361,406912,17445.00,17492.00,-47.00
150,406917,58427.00,57948.00,479.00
86,406928,489305.00,489939.00,-634.00
303,406932,89278.00,90157.00,-879.00
"","","","",""
DM09,406937,8009.00,8715.00,-706.00
"","","","",""
"","","","",""
85,406943,455937.00,456617.00,-680.00
55,406945,45499.00,46107.00,-608.00
379,406948,13229.00,13119.00,110.00
145,406960,425665.00,425759.00,-94.00
"","","","",""
96,406967,466947.00,466898.00,49.00
"","","","",""
"","","","",""
364,406977,16096.00,16121.00,-25.00
"","","","",""
DM11,406985,11084.00,11588.00,-504.00
111,406993,456403.00,456728.00,-325.00
"","","","",""
"","","","",""
"","","","",""
162,407004,39034.00,38762.00,272.00
107,407015,433398.00,433427.00,-29.00
324,407019,58225.00,59168.00,-943.00
"","","","",""
329,407029,30859.00,30503.00,356.00
97,407031,446298.00,446332.00,-34.00
263,407032,475372.00,475358.00,14.00
108,407033,460397.00,460409.00,-12.00
"","","","",""
"","","","",""
350,407055,32059.00,31991.00,68.00
"","","","",""
138,407092,479818.00,479555.00,263.00
120,407096,436757.00,436750.00,7.00
332,407098,27410.00,29609.00,-2199.00
"","","","",""
"","","","",""
"","","","",""
146,407120,354317.00,354304.00,13.00
52,407121,51265.00,51595.00,-330.00
133,407133,354849.00,356297.00,-1448.00
133,407135,356331.00,356297.00,34.00
"","","","",""
133,407138,358940.00,360331.00,-1391.00
"","","","",""
133,407141,360775.00,360331.00,444.00
149,407143,43298.00,42714.00,584.00
"","","","",""
366,407181,14079.00,14068.00,11.00
155,407249,54349.00,54246.00,103.00
"","","","",""
"","","","",""
134,407326,357238.00,357287.00,-49.00
"","","","",""
"","","","",""
363,407340,32251.00,31719.00,532.00
360,407364,24730.00,27631.00,-2901.00
244,407379,375442.00,375583.00,-141.00
"","","","",""
264,407410,489470.00,491044.00,-1574.00
"","","","",""
55,407415,46125.00,46902.00,-777.00
"","","","",""
336,407421,31459.00,31355.00,104.00
"","","","",""
370,407427,26714.00,27655.00,-941.00
"","","","",""
"","","","",""
51,407438,55592.00,55698.00,-106.00
"","","","",""
"","","","",""
269,407447,359229.00,358458.00,771.00
261,407453,543595.00,544245.00,-650.00
"","","","",""
161,407460,49802.00,49977.00,-175.00
142,407474,469938.00,469722.00,216.00
"","","","",""
373,407481,178.00,2549.00,-2371.00
50,407484,52008.00,52988.00,-980.00
"","","","",""
"","","","",""
"","","","",""
367,407551,9764.00,10356.00,-592.00
"","","","",""
9,407568,52675.00,52990.00,-315.00
86,407570,489902.00,489939.00,-37.00
"","","","",""
106,407582,407398.00,407547.00,-149.00
"","","","",""
402,407605,7470.00,9590.00,-2120.00
"","","","",""
"","","","",""
"","","","",""
334,407645,37896.00,37891.00,5.00
"","","","",""
"","","","",""
333,407654,37949.00,38548.00,-599.00
364,407657,16554.00,16509.00,45.00
336,407658,31802.00,32639.00,-837.00
"","","","",""
168,407720,38078.00,38052.00,26.00
"","","","",""
362,407749,19374.00,19611.00,-237.00
261,407818,544128.00,544245.00,-117.00
"","","","",""
"","","","",""
140,407827,415716.00,415515.00,201.00
"","","","",""
"","","","",""
344,407837,30705.00,30752.00,-47.00
"","","","",""
"","","","",""
"","","","",""
346,407846,27490.00,28065.00,-575.00
132,407848,440027.00,440108.00,-81.00
152,407850,55971.00,56439.00,-468.00
128,407851,453966.00,454296.00,-330.00
124,407852,466899.00,467503.00,-604.00
"","","","",""
345,407856,26253.00,27722.00,-1469.00
48,407865,57105.00,57285.00,-180.00
155,407875,54939.00,54943.00,-4.00
372,407876,19225.00,19397.00,-172.00
343,407884,31569.00,31000.00,569.00
DM10,407891,8501.00,8033.00,468.00
245,407963,455392.00,454841.00,551.00
248,407968,452188.00,452121.00,67.00
379,407976,14542.00,14396.00,146.00
404,407985,7793.00,6121.00,1672.00
"","","","",""
122,407991,541169.00,541817.00,-648.00
"","","","",""
330,408020,39421.00,39656.00,-235.00
"","","","",""
368,408057,30908.00,30995.00,-87.00
"","","","",""
"","","","",""
"","","","",""
357,408098,20306.00,21285.00,-979.00
161,408102,50518.00,50344.00,174.00
12,408145,60478.00,60993.00,-515.00
264,408152,490964.00,491044.00,-80.00
147,408164,60600.00,61113.00,-513.00
"","","","",""
376,408194,13713.00,15298.00,-1585.00
"","","","",""
"","","","",""
"","","","",""
336,408233,32662.00,33393.00,-731.00
134,408234,357746.00,359093.00,-1347.00
157,408240,52086.00,52147.00,-61.00
49,408241,61906.00,62418.00,-512.00
131,408244,433342.00,433366.00,-24.00
408,408246,2531.00,(n/a),0.00
349,408248,41019.00,42326.00,-1307.00
153,408249,49737.00,49595.00,142.00
168,408251,38926.00,39464.00,-538.00
108,408255,460960.00,461019.00,-59.00
"","","","",""
"","","","",""
143,408259,391742.00,392163.00,-421.00
"","","","",""
"","","","",""
370,408266,27697.00,28348.00,-651.00
140,408267,416210.00,415515.00,695.00
96,408268,468842.00,467755.00,1087.00
"","","","",""
44,408275,45819.00,47070.00,-1251.00
DM09,408276,9887.00,11328.00,-1441.00
55,408279,47024.00,47534.00,-510.00
"","","","",""
84,408286,491390.00,492848.00,-1458.00
321,408287,63003.00,61580.00,1423.00
"","","","",""
299,408293,117868.00,117969.00,-101.00
303,408294,91106.00,91369.00,-263.00
"","","","",""
261,408303,544921.00,545231.00,-310.00
9,408304,53324.00,53415.00,-91.00
162,408305,40525.00,40139.00,386.00
159,408306,55378.00,55613.00,-235.00
369,408308,25216.00,25534.00,-318.00
"","","","",""
54,408340,44510.00,44508.00,2.00
366,408341,15641.00,16136.00,-495.00
123,408346,542416.00,542461.00,-45.00
329,408349,32314.00,33344.00,-1030.00
"","","","",""
367,408384,10596.00,11441.00,-845.00
"","","","",""
124,408396,467964.00,468572.00,-608.00
375,408397,17693.00,18141.00,-448.00
43,408411,46992.00,45698.00,1294.00
343,408419,32244.00,32240.00,4.00
365,408421,32808.00,33723.00,-915.00
362,408423,20142.00,20639.00,-497.00
"","","","",""
"","","","",""
50,408491,53162.00,53681.00,-519.00
304,408526,112816.00,112962.00,-146.00
"","","","",""
138,408547,480927.00,480867.00,60.00
"","","","",""
"","","","",""
335,408569,35608.00,36343.00,-735.00
129,408572,364490.00,364643.00,-153.00
"","","","",""
263,408586,478075.00,478687.00,-612.00
52,408590,52788.00,53299.00,-511.00
"","","","",""
"","","","",""
122,408596,541835.00,542815.00,-980.00
53,408597,55984.00,55900.00,84.00
"","","","",""
"","","","",""
38,408608,41735.00,41470.00,265.00
160,408612,52280.00,52315.00,-35.00
"","","","",""
117,408622,467427.00,468004.00,-577.00
262,408626,517171.00,518032.00,-861.00
383,408628,8139.00,9065.00,-926.00
107,408629,434575.00,434721.00,-146.00
"","","","",""
246,408632,492308.00,492617.00,-309.00
397,408633,10244.00,12357.00,-2113.00
126,408635,326574.00,325976.00,598.00
"","","","",""
"","","","",""
139,408645,494200.00,494223.00,-23.00
367,408667,11392.00,11441.00,-49.00
"","","","",""
158,408674,48662.00,48852.00,-190.00
378,408679,9989.00,11234.00,-1245.00
248,408744,453193.00,453011.00,182.00
360,408753,25498.00,27631.00,-2133.00
322,408755,69890.00,71787.00,-1897.00
DM09,408790,10889.00,11328.00,-439.00
372,408793,20095.00,20023.00,72.00
"","","","",""
330,408803,40171.00,40767.00,-596.00
"","","","",""
"","","","",""
"","","","",""
298,408828,75403.00,76661.00,-1258.00
149,408830,44797.00,44785.00,12.00
331,408833,40982.00,41296.00,-314.00
119,408839,421933.00,421975.00,-42.00
363,408842,33385.00,33902.00,-517.00
"","","","",""
"","","","",""
346,408883,28595.00,28978.00,-383.00
379,408884,15722.00,16421.00,-699.00
347,408905,34290.00,34233.00,57.00
"","","","",""
"","","","",""
95,408984,493952.00,494208.00,-256.00
"","","","",""
"","","","",""
155,409044,56224.00,56741.00,-517.00
"","","","",""
106,409047,408855.00,408821.00,34.00
"","","","",""
61,409079,57450.00,57550.00,-100.00
147,409082,61167.00,62299.00,-1132.00
133,409083,363329.00,363297.00,32.00
"","","","",""
"","","","",""
"","","","",""
369,409106,25792.00,25534.00,258.00
"","","","",""
326,409119,49098.00,49758.00,-660.00
"","","","",""
48,409125,58283.00,58798.00,-515.00
53,409128,56249.00,56765.00,-516.00
"","","","",""
328,409134,35480.00,37027.00,-1547.00
122,409139,542515.00,542815.00,-300.00
321,409141,63761.00,61580.00,2181.00
"","","","",""
"","","","",""
305,409148,94818.00,94944.00,-126.00
"","","","",""
131,409152,434196.00,434714.00,-518.00
150,409155,59831.00,59976.00,-145.00
158,409158,49055.00,49574.00,-519.00
246,409182,492908.00,492617.00,291.00
"","","","",""
132,409240,440603.00,440679.00,-76.00
7,409247,57507.00,58107.00,-600.00
"","","","",""
304,409277,113426.00,113623.00,-197.00
"","","","",""
365,409351,33983.00,34919.00,-936.00
"","","","",""
"","","","",""
"","","","",""
97,409396,447554.00,449340.00,-1786.00
"","","","",""
154,409405,52833.00,53309.00,-476.00
151,409409,47822.00,48265.00,-443.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
321,409434,63991.00,66674.00,-2683.00
"","","","",""
331,409456,41607.00,41296.00,311.00
142,409458,472254.00,472694.00,-440.00
327,409461,55295.00,56811.00,-1516.00
12,409462,62009.00,61998.00,11.00
348,409467,39320.00,39752.00,-432.00
97,409471,447788.00,449340.00,-1552.00
5,409474,48290.00,50550.00,-2260.00
369,409482,26376.00,26464.00,-88.00
303,409483,92113.00,93137.00,-1024.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
86,409506,493825.00,494520.00,-695.00
349,409512,43383.00,43980.00,-597.00
363,409517,33915.00,33902.00,13.00
402,409525,8430.00,9590.00,-1160.00
"","","","",""
265,409538,468983.00,469125.00,-142.00
"","","","",""
"","","","",""
326,409543,52238.00,49758.00,2480.00
"","","","",""
117,409545,468086.00,468635.00,-549.00
111,409547,458279.00,458366.00,-87.00
"","","","",""
"","","","",""
52,409586,53932.00,54019.00,-87.00
330,409587,40684.00,40767.00,-83.00
158,409594,49569.00,49574.00,-5.00
303,409595,93093.00,93137.00,-44.00
"","","","",""
"","","","",""
"","","","",""
128,409603,455260.00,455315.00,-55.00
7,409606,58017.00,58107.00,-90.00
"","","","",""
322,409609,70750.00,71787.00,-1037.00
360,409610,26354.00,27631.00,-1277.00
149,409665,46460.00,47137.00,-677.00
"","","","",""
335,409667,36334.00,36343.00,-9.00
267,409676,452441.00,452391.00,50.00
400,409683,8108.00,7505.00,603.00
408,409684,3910.00,6250.00,-2340.00
"","","","",""
143,409719,392852.00,392887.00,-35.00
364,409723,17077.00,17006.00,71.00
40,409739,52391.00,63488.00,-11097.00
"","","","",""
144,409768,393516.00,395272.00,-1756.00
"","","","",""
40,409779,54228.00,55094.00,-866.00
"","","","",""
"","","","",""
5,409792,49686.00,50550.00,-864.00
"","","","",""
"","","","",""
DM10,409809,10474.00,10437.00,37.00
248,409813,453885.00,453853.00,32.00
"","","","",""
299,409819,118766.00,118761.00,5.00
370,409828,28986.00,28966.00,20.00
162,409830,41705.00,41151.00,554.00
400,409835,8343.00,7505.00,838.00
408,409836,4148.00,6250.00,-2102.00
157,409841,52723.00,52913.00,-190.00
9,409842,54551.00,54697.00,-146.00
"","","","",""
95,409844,495552.00,496000.00,-448.00
266,409845,501926.00,501903.00,23.00
"","","","",""
261,409850,546105.00,546086.00,19.00
344,409859,32776.00,32757.00,19.00
"","","","",""
363,409872,34442.00,33902.00,540.00
"","","","",""
350,409876,35334.00,35324.00,10.00
168,409884,39515.00,39464.00,51.00
85,409888,458172.00,458150.00,22.00
"","","","",""
"","","","",""
139,409904,495311.00,495346.00,-35.00
127,409908,467944.00,468475.00,-531.00
"","","","",""
404,409911,8589.00,10891.00,-2302.00
147,409913,62378.00,62970.00,-592.00
"","","","",""
135,409923,324446.00,346033.00,-21587.00
"","","","",""
"","","","",""
150,409926,60622.00,60678.00,-56.00
305,409927,95024.00,94944.00,80.00
149,409931,47105.00,47137.00,-32.00
55,409933,48671.00,48753.00,-82.00
379,409934,16443.00,17831.00,-1388.00
"","","","",""
304,409938,113830.00,114026.00,-196.00
"","","","",""
124,409943,469045.00,470096.00,-1051.00
337,409957,39810.00,41333.00,-1523.00
"","","","",""
161,409960,51578.00,51567.00,11.00
"","","","",""
347,409968,34613.00,36183.00,-1570.00
383,409975,10626.00,11274.00,-648.00
349,409976,44562.00,44874.00,-312.00
12,409997,62965.00,63392.00,-427.00
"","","","",""
349,410012,44697.00,44874.00,-177.00
375,410018,19067.00,20055.00,-988.00
"","","","",""
324,410027,59429.00,59168.00,261.00
324,410028,60042.00,62624.00,-2582.00
"","","","",""
55,410037,48835.00,48834.00,1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
400,410069,8887.00,7505.00,1382.00
155,410075,57498.00,58109.00,-611.00
104,410080,416374.00,416401.00,-27.00
129,410085,365373.00,365736.00,-363.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
142,410106,473463.00,473463.00,0.00
"","","","",""
366,410121,17741.00,17636.00,105.00
111,410122,459084.00,459016.00,68.00
361,410123,19763.00,19911.00,-148.00
"","","","",""
140,410130,417010.00,416940.00,70.00
136,410135,330640.00,332761.00,-2121.00
"","","","",""
246,410153,494000.00,494231.00,-231.00
"","","","",""
261,410156,546763.00,547024.00,-261.00
"","","","",""
379,410163,17431.00,17831.00,-400.00
"","","","",""
159,410181,57091.00,57680.00,-589.00
145,410187,428281.00,428916.00,-635.00
132,410244,441092.00,441167.00,-75.00
367,410264,13153.00,13488.00,-335.00
"","","","",""
"","","","",""
122,410289,543766.00,543776.00,-10.00
"","","","",""
350,410299,35804.00,36264.00,-460.00
376,410300,14596.00,15298.00,-702.00
157,410307,53243.00,53805.00,-562.00
107,410319,436171.00,436238.00,-67.00
311,410325,89929.00,92796.00,-2867.00
"","","","",""
"","","","",""
343,410361,34430.00,34418.00,12.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
106,410388,409967.00,409932.00,35.00
363,410390,35652.00,36162.00,-510.00
"","","","",""
162,410423,42846.00,43447.00,-601.00
245,410442,458198.00,459265.00,-1067.00
"","","","",""
"","","","",""
62,410504,45585.00,45485.00,100.00
"","","","",""
265,410526,470050.00,470191.00,-141.00
"","","","",""
123,410531,543789.00,543789.00,0.00
147,410536,63276.00,62970.00,306.00
324,410541,60970.00,62624.00,-1654.00
"","","","",""
"","","","",""
50,410550,55915.00,56000.00,-85.00
53,410551,57834.00,58285.00,-451.00
"","","","",""
246,410554,494416.00,494231.00,185.00
160,410555,53763.00,53798.00,-35.00
"","","","",""
85,410559,459355.00,460828.00,-1473.00
"","","","",""
372,410566,20649.00,20542.00,107.00
"","","","",""
373,410569,1937.00,2549.00,-612.00
"","","","",""
"","","","",""
325,410575,59069.00,57380.00,1689.00
DM09,410576,12789.00,12704.00,85.00
141,410586,441789.00,441922.00,-133.00
DM5,410594,24724.00,25362.00,-638.00
261,410599,547294.00,547024.00,270.00
"","","","",""
163,410602,24437.00,25206.00,-769.00
128,410606,455867.00,455921.00,-54.00
311,410607,90123.00,92796.00,-2673.00
"","","","",""
344,410612,34123.00,34126.00,-3.00
"","","","",""
"","","","",""
149,410638,47978.00,48240.00,-262.00
134,410652,359865.00,359093.00,772.00
41,410660,44817.00,45904.00,-1087.00
161,410661,51987.00,51977.00,10.00
"","","","",""
146,410668,359041.00,359515.00,-474.00
"","","","",""
"","","","",""
345,410677,28375.00,29102.00,-727.00
9,410683,55660.00,56261.00,-601.00
25,410685,405323.00,407364.00,-2041.00
"","","","",""
133,410689,364753.00,364897.00,-144.00
"","","","",""
363,410711,36253.00,36162.00,91.00
55,410712,49941.00,50536.00,-595.00
333,410726,41648.00,43224.00,-1576.00
"","","","",""
151,410790,49775.00,51167.00,-1392.00
"","","","",""
145,410801,429478.00,429478.00,0.00
"","","","",""
DM10,410821,12216.00,12603.00,-387.00
"","","","",""
"","","","",""
