Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
444007,9015,Anglo - Dedicated,36.000,314,2015-10-14,"R7,818.26",R931.16,412,Yes
444011,9008,Anglo - Dedicated,36.000,314,2015-10-14,"R7,818.26",R931.16,412,Yes
444012,9020,Anglo - Dedicated,36.000,314,2015-10-14,"R7,818.26",R931.16,412,Yes
444016,9012,Anglo - Dedicated,36.000,314,2015-10-14,"R7,818.26",R931.16,412,Yes
444030,9090,Anglo - Dedicated,36.000,314,2015-10-14,"R7,818.26",R931.16,412,Yes
444031,9095,Anglo - Dedicated,36.000,314,2015-10-14,"R7,818.26",R931.16,412,Yes
444032,9093,Anglo - Dedicated,36.000,314,2015-10-14,"R7,818.26",R931.16,412,Yes
444033,9094,Anglo - Dedicated,36.000,314,2015-10-14,"R7,818.26",R931.16,412,Yes
444034,9096,Anglo - Dedicated,36.000,314,2015-10-14,"R7,818.26",R931.16,412,Yes
444040,9102,Anglo - Dedicated,36.000,314,2015-10-14,"R7,818.26",R931.16,412,Yes
444042,9105,Anglo - Dedicated,36.000,314,2015-10-14,"R7,818.26",R931.16,412,Yes
