Truck,Date,Income,Contribution,Kms,Blackout Status
135,2015-02-23,"R7,048.38",R791.42,321,Yes
137,2015-02-23,"R7,048.38",R791.42,321,Yes
270,2015-02-23,"R6,686.13",R742.13,303,Yes
