startDate,stopDate,Truck
2015-03-10 00:00:00,2015-03-11 00:00:00,83
2015-03-10 00:00:00,2015-03-11 00:00:00,84
2015-03-10 00:00:00,2015-03-11 00:00:00,85
2015-03-10 00:00:00,2015-03-11 00:00:00,86
2015-03-10 00:00:00,2015-03-11 00:00:00,97
2015-03-10 00:00:00,2015-03-11 00:00:00,144
2015-03-10 00:00:00,2015-03-11 00:00:00,146
2015-03-10 00:00:00,2015-03-11 00:00:00,116
2015-03-10 00:00:00,2015-03-11 00:00:00,120
2015-03-10 00:00:00,2015-03-11 00:00:00,121
2015-03-10 00:00:00,2015-03-11 00:00:00,267
2015-03-10 00:00:00,2015-03-11 00:00:00,43
2015-03-10 00:00:00,2015-03-11 00:00:00,38
2015-03-10 00:00:00,2015-03-11 00:00:00,149
2015-03-10 00:00:00,2015-03-11 00:00:00,151
2015-03-10 00:00:00,2015-03-11 00:00:00,328
2015-03-10 00:00:00,2015-03-11 00:00:00,332
2015-03-10 00:00:00,2015-03-11 00:00:00,337
2015-03-10 00:00:00,2015-03-11 00:00:00,344
2015-03-10 00:00:00,2015-03-11 00:00:00,346
2015-03-10 00:00:00,2015-03-11 00:00:00,347
2015-03-10 00:00:00,2015-03-11 00:00:00,348
