Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
T024,Sappi ADHOC,"",2015-09-29 06:00:00,2015-09-29 05:08:00,"5,117.89",304,2015-09-29 05:38:00,135
T024,Sappi ADHOC,"",2015-09-29 15:00:00,2015-09-29 14:24:00,"4,354.87",150,2015-09-29 14:33:00,135
T038,Manzini Estate,"",2015-09-29 06:00:00,2015-09-29 06:09:00,"3,958.36",225,2015-09-29 06:35:00,85
T038,Mondi,"",2015-09-29 16:00:00,2015-09-29 16:13:00,"3,404.56",233,2015-09-29 16:38:00,110
T040,Manzini Estate,"",2015-09-29 16:00:00,2015-09-29 16:19:00,"3,353.26",207,2015-09-29 16:33:00,85
T041,Mondi,"",2015-09-29 09:00:00,(none),"4,450.40",110,(none),110
T041,Mondi,"",2015-09-29 18:00:00,2015-09-29 18:57:00,"3,510.25",109,2015-09-29 19:23:00,110
T043,Mondi,"",2015-09-29 07:00:00,2015-09-29 07:13:00,"2,573.35",104,2015-09-29 08:00:00,68
T043,Mondi,"",2015-09-29 20:00:00,2015-09-29 20:40:00,"2,429.45",95,2015-09-29 20:45:00,68
T044,Azyoken Trading,"",2015-09-29 11:00:00,2015-09-29 11:00:00,"3,532.10",226,2015-09-29 12:10:00,115
T044,Mondi,"",2015-09-29 18:00:00,2015-09-29 18:55:00,"2,851.49",120,2015-09-29 19:14:00,101
T046,Sappi ADHOC,"",2015-09-29 09:00:00,2015-09-29 09:12:00,"4,904.61",282,2015-09-29 10:21:00,120
T046,Sappi ADHOC,"",2015-09-29 17:00:00,2015-09-29 17:12:00,"5,264.66",283,2015-09-29 17:38:00,120
T047,Sappi,"",2015-09-29 20:00:00,2015-09-29 17:23:00,660.42,61,2015-09-29 20:28:00,27
T049,Sappi ADHOC,"",2015-09-29 06:00:00,2015-09-29 06:00:00,"5,270.62",321,2015-09-29 06:57:00,163
T049,Sappi ADHOC,"",2015-09-29 16:00:00,2015-09-29 16:23:00,"5,553.95",325,2015-09-29 16:43:00,163
T052,Masonite Africa Ltd,"",2015-09-29 01:00:00,2015-09-29 01:40:00,"3,009.20",256,2015-09-29 01:45:00,95
T052,Sappi Project Grow,"",2015-09-29 15:30:00,2015-09-29 15:30:00,"7,637.24",164,2015-09-29 15:35:00,163
T053,NCT,"",2015-09-29 09:00:00,2015-09-29 09:04:00,"9,915.88",281,2015-09-29 09:57:00,270
T055,Walker Farming Trust,"",2015-09-29 01:00:00,2015-09-29 01:12:00,"2,856.48",97,2015-09-29 01:14:00,84
T056,Walker Farming Trust,"",2015-09-29 10:00:00,2015-09-29 10:54:00,"3,473.96",82,2015-09-29 10:57:00,84
T021,Hans Merensky,"",2015-09-29 09:00:00,2015-09-29 06:00:00,"5,692.84",188,2015-09-29 09:45:00,0
T022,Sappi,"",2015-09-29 09:00:00,2015-09-29 09:25:00,525.89,125,2015-09-29 10:01:00,41
T022,Sappi,"",2015-09-29 16:00:00,2015-09-29 16:12:00,525.89,131,2015-09-29 16:18:00,43
T025,Hans Merensky,"",2015-09-29 06:00:00,2015-09-29 06:50:00,"5,935.17",319,2015-09-29 08:55:00,0
T039,NTE,"",2015-09-29 16:00:00,2015-09-29 16:18:00,"6,852.23",323,2015-09-29 16:27:00,285
T050,NCT,"",2015-09-29 09:00:00,2015-09-29 09:15:00,"9,799.97",586,2015-09-29 10:05:00,270
T057,NCT,"",2015-09-29 04:00:00,2015-09-29 04:00:00,"9,684.05",272,2015-09-29 06:42:00,270
T058,Mondi,"",2015-09-29 01:00:00,2015-09-29 01:10:00,"7,266.19",389,2015-09-29 01:16:00,190
T058,Mondi,"",2015-09-29 17:00:00,2015-09-29 20:00:00,"7,452.09",194,2015-09-29 20:17:00,190
T059,Mondi,"",2015-09-29 07:00:00,2015-09-29 09:00:00,"5,910.63",314,2015-09-29 09:03:00,164
T059,Mondi,"",2015-09-29 20:00:00,2015-09-29 21:14:00,"5,696.78",158,2015-09-29 21:19:00,164
T060,Mondi,"",2015-09-29 07:00:00,2015-09-29 10:00:00,"5,720.24",322,2015-09-29 11:23:00,164
T061,Mondi,"",2015-09-29 07:00:00,2015-09-29 10:05:00,"7,371.96",398,2015-09-29 10:11:00,190
T061,Mondi,"",2015-09-29 22:00:00,2015-09-29 23:42:00,"7,187.66",197,2015-09-29 23:49:00,190
T063,Mondi,"",2015-09-29 15:00:00,2015-09-29 15:14:00,"3,769.93",201,2015-09-29 15:32:00,115
T064,Mondi,"",2015-09-29 06:00:00,2015-09-29 06:08:00,"3,561.06",198,2015-09-29 06:09:00,115
T064,Mondi,"",2015-09-29 15:00:00,2015-09-29 14:31:00,"3,310.41",200,2015-09-29 14:52:00,115
T132,Mondi,"",2015-09-29 07:00:00,2015-09-29 07:38:00,"4,541.67",353,2015-09-29 07:45:00,137
T132,Sappi Project Grow,"",2015-09-29 20:00:00,2015-09-29 20:58:00,"7,819.03",162,2015-09-29 21:11:00,163
T134,Mondi,"",2015-09-29 13:00:00,2015-09-29 12:53:00,"3,392.94",193,2015-09-29 12:54:00,115
T134,Mondi,"",2015-09-29 03:00:00,2015-09-29 03:43:00,"3,623.21",201,2015-09-29 03:50:00,115
T135,Mondi,"",2015-09-29 06:30:00,2015-09-29 06:40:00,"3,612.00",195,2015-09-29 07:26:00,115
T135,Mondi,"",2015-09-29 18:00:00,2015-09-29 18:36:00,"3,568.19",201,2015-09-29 19:05:00,115
T128,Illovo Sugar (T24),"",2015-09-29 09:30:00,2015-09-29 09:27:00,"2,216.26",105,2015-09-29 09:29:00,99.4
T128,Illovo Sugar (T24),"",2015-09-29 15:30:00,2015-09-29 15:21:00,"2,180.56",56,2015-09-29 16:10:00,99.4
T128,Illovo Sugar (T24),"",2015-09-29 20:30:00,2015-09-29 20:30:00,707.80,4,2015-09-29 20:31:00,2.6
T128,Illovo Sugar (T24),"",2015-09-29 22:40:00,2015-09-29 22:41:00,693.95,31,2015-09-29 22:42:00,2.6
T129,Walker Farming Trust,"",2015-09-29 13:00:00,2015-09-29 13:17:00,"3,134.40",221,2015-09-29 13:25:00,84
T141,Sappi,"",2015-09-29 12:00:00,2015-09-29 12:13:00,"2,669.94",266,2015-09-29 12:24:00,117
T142,Sappi,"",2015-09-29 07:00:00,2015-09-29 08:29:00,"5,043.22",229,2015-09-29 10:23:00,221
T143,Sappi,"",2015-09-29 06:00:00,2015-09-29 06:30:00,"2,669.94",256,2015-09-29 07:56:00,117
T143,Sappi,"",2015-09-29 15:00:00,2015-09-29 17:10:00,"2,669.94",158,2015-09-29 17:19:00,117
T144,Sappi,"",2015-09-30 05:00:00,2015-09-29 16:30:00,"1,797.81",147,2015-09-29 19:11:00,147
T145,Sappi,"",2015-09-29 06:00:00,2015-09-29 08:21:00,"5,043.22",498,2015-09-29 08:30:00,221
T146,Sappi,"",2015-09-29 17:00:00,2015-09-29 16:30:00,"1,797.81",147,2015-09-29 17:55:00,147
T130,S Pooler,"",2015-09-29 07:00:00,2015-09-29 07:16:00,"2,627.88",186,2015-09-29 07:33:00,79
T130,Lismo Investments,"",2015-09-29 19:00:00,2015-09-29 19:09:00,"4,466.29",99,2015-09-29 19:17:00,95
T136,DP SHEWAN & SONS,"",2015-09-29 08:00:00,2015-09-29 07:58:00,"3,705.60",134,2015-09-29 07:59:00,74
T136,Illovo Sugar (T24),"",2015-09-29 14:00:00,2015-09-29 14:56:00,"2,441.88",77,2015-09-29 14:57:00,99.4
T136,Illovo Sugar (T24),"",2015-09-29 20:00:00,2015-09-29 20:22:00,"1,595.65",74,2015-09-29 20:24:00,50
T147,Sappi,"",2015-09-29 05:00:00,2015-09-29 05:25:00,"2,669.94",261,2015-09-29 06:15:00,117
T147,Sappi,"",2015-09-29 15:00:00,2015-09-29 13:30:00,"2,669.94",266,2015-09-29 15:35:00,117
T148,Sappi ADHOC,"",2015-09-29 05:00:00,2015-09-29 05:32:00,"4,875.28",285,2015-09-29 07:20:00,120
T148,Sappi ADHOC,"",2015-09-29 16:00:00,2015-09-29 16:22:00,"4,989.96",284,2015-09-29 16:44:00,120
T149,Sappi ADHOC,"",2015-09-29 10:00:00,2015-09-29 10:14:00,"5,005.96",294,2015-09-29 11:00:00,120
T149,Sappi ADHOC,"",2015-09-29 19:00:00,2015-09-29 19:34:00,"5,195.32",271,2015-09-29 19:43:00,120
T150,Sappi ADHOC,"",2015-09-29 12:00:00,2015-09-29 12:16:00,"5,431.57",282,2015-09-29 12:28:00,135
T150,Sappi ADHOC,"",2015-09-29 20:00:00,2015-09-29 20:03:00,"5,113.97",279,2015-09-29 20:14:00,120
T151,Sappi ADHOC,"",2015-09-29 05:00:00,2015-09-29 05:19:00,"4,901.95",281,2015-09-29 05:27:00,120
T151,Sappi ADHOC,"",2015-09-29 14:00:00,2015-09-29 14:17:00,"5,064.63",278,2015-09-29 14:33:00,120
T151,Sappi ADHOC,"",2015-09-29 20:00:00,2015-09-29 20:58:00,"5,048.63",283,2015-09-29 20:59:00,120
T152,Sappi ADHOC,"",2015-09-29 13:00:00,2015-09-29 13:17:00,"5,155.31",282,2015-09-29 13:31:00,120
T137,Illovo Sugar (T24),"",2015-09-29 18:00:00,2015-09-29 18:06:00,"2,728.44",97,2015-09-29 18:56:00,95.4
T137,Illovo Sugar (T24),"",2015-09-29 23:00:00,2015-09-29 23:45:00,"2,364.46",48,2015-09-29 23:47:00,46.6
T137,J.J. EARLE,"",2015-09-29 08:00:00,2015-09-29 08:10:00,"3,962.06",115,2015-09-29 08:15:00,80
T138,Woodburn Estate,"",2015-09-29 07:00:00,2015-09-29 07:00:00,"5,284.17",169,2015-09-29 07:25:00,107
T138,Illovo Sugar (T24),"",2015-09-29 19:00:00,2015-09-29 19:30:00,"2,341.29",49,2015-09-29 20:20:00,46.6
T140,Illovo Sugar (T24),"",2015-09-29 16:00:00,2015-09-29 16:01:00,"3,405.20",128,2015-09-29 16:02:00,181
T140,Illovo Sugar (T24),"",2015-09-29 07:00:00,2015-09-29 07:20:00,"4,109.93",195,2015-09-29 07:41:00,150
T140,Illovo Sugar (T24),"",2015-09-29 21:30:00,2015-09-29 21:35:00,"2,041.47",48,2015-09-29 21:45:00,46.6
T154,Mondi,"",2015-09-29 09:00:00,2015-09-29 09:40:00,"5,789.22",262,2015-09-29 09:40:00,164
T154,Mondi,"",2015-09-29 23:00:00,2015-09-29 21:26:00,"5,952.03",307,2015-09-29 22:16:00,164
