Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
D03,RE,"",2015-10-01 07:00:00,(none),"1,605.00",0,(none),0
D04,RE,"",2015-10-01 07:00:00,(none),"1,605.00",0,(none),0
D05,RE,"",2015-10-01 07:00:00,(none),"1,605.00",0,(none),0
D06,RE,"",2015-10-01 07:00:00,(none),"1,807.94",0,(none),0
D08,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"1,835.75",0,2015-10-01 07:00:00,0
D10,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"2,138.64",0,2015-10-01 07:00:00,0
D13,RE,"",2015-10-01 07:00:00,(none),"1,772.13",0,(none),0
D14,RE,"",2015-10-01 07:00:00,(none),"1,772.13",0,(none),0
D15,RE,"",2015-10-01 07:00:00,(none),"1,772.13",0,(none),0
D16,RE,"",2015-10-01 07:00:00,(none),"1,772.13",0,(none),0
D18,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"2,141.63",0,2015-10-01 07:00:00,0
D20,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"2,148.38",0,2015-10-01 07:00:00,0
D22,RE,"",2015-10-01 07:00:00,(none),"2,162.08",0,(none),0
D01,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"1,653.16",0,2015-10-01 07:00:00,0
D11,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"1,836.07",0,2015-10-01 07:00:00,0
D12,RE,"",2015-10-01 07:00:00,(none),"1,807.09",0,(none),0
D17,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"4,735.81",300,2015-10-01 07:00:00,300
D21,RE,"",2015-10-01 07:00:00,(none),"2,132.01",0,(none),0
D26,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"1,910.11",0,2015-10-01 07:00:00,0
D28,RE,"",2015-10-01 07:00:00,(none),"1,818.53",0,(none),0
D24,RE,"",2015-10-01 07:00:00,(none),"1,469.27",15,(none),15
D590,RE,"",2015-10-01 07:00:00,(none),"2,590.13",0,(none),0
D586,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"2,590.13",0,2015-10-01 07:00:00,0
D584,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"1,890.42",0,2015-10-01 07:00:00,0
D585,RE,"",2015-10-01 07:00:00,(none),"1,890.42",0,(none),0
D587,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"2,590.13",0,2015-10-01 07:00:00,0
D589,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"2,590.13",0,2015-10-01 07:00:00,0
D634,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"2,896.01",0,2015-10-01 07:00:00,0
D635,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"2,896.01",0,2015-10-01 07:00:00,0
D694,RE,"",2015-10-01 07:00:00,2015-10-01 07:00:00,"2,498.71",0,2015-10-01 07:00:00,0
D23,RE,"",(none),(none),"2,177.55",0,2015-10-01 00:00:00,0
