startDate,stopDate,Truck
2015-03-19 00:00:00,2015-03-20 00:00:00,T002
2015-03-19 00:00:00,2015-03-20 00:00:00,T003
2015-03-19 00:00:00,2015-03-20 00:00:00,T004
2015-03-19 00:00:00,2015-03-20 00:00:00,T110
2015-03-19 00:00:00,2015-03-20 00:00:00,T117
2015-03-19 00:00:00,2015-03-20 00:00:00,T118
2015-03-19 00:00:00,2015-03-20 00:00:00,T120
2015-03-19 00:00:00,2015-03-20 00:00:00,T009
2015-03-19 00:00:00,2015-03-20 00:00:00,T006
2015-03-19 00:00:00,2015-03-20 00:00:00,T005
2015-03-19 00:00:00,2015-03-20 00:00:00,T008
2015-03-19 00:00:00,2015-03-20 00:00:00,T007
