startDate,stopDate,Truck
2014-06-13 00:00:00,2014-06-14 00:00:00,32
2014-06-13 00:00:00,2014-06-14 00:00:00,28
2014-06-13 00:00:00,2014-06-14 00:00:00,66
2014-06-13 00:00:00,2014-06-14 00:00:00,67
2014-06-13 00:00:00,2014-06-14 00:00:00,212
2014-06-13 00:00:00,2014-06-14 00:00:00,26
2014-06-13 00:00:00,2014-06-14 00:00:00,76
2014-06-13 00:00:00,2014-06-14 00:00:00,77
2014-06-13 00:00:00,2014-06-14 00:00:00,79
2014-06-13 00:00:00,2014-06-14 00:00:00,80
2014-06-13 00:00:00,2014-06-14 00:00:00,81
2014-06-13 00:00:00,2014-06-14 00:00:00,87
2014-06-13 00:00:00,2014-06-14 00:00:00,88
2014-06-13 00:00:00,2014-06-14 00:00:00,89
2014-06-13 00:00:00,2014-06-14 00:00:00,98
2014-06-13 00:00:00,2014-06-14 00:00:00,99
2014-06-13 00:00:00,2014-06-14 00:00:00,100
2014-06-13 00:00:00,2014-06-14 00:00:00,101
2014-06-13 00:00:00,2014-06-14 00:00:00,102
2014-06-13 00:00:00,2014-06-14 00:00:00,112
2014-06-13 00:00:00,2014-06-14 00:00:00,114
2014-06-13 00:00:00,2014-06-14 00:00:00,115
2014-06-13 00:00:00,2014-06-14 00:00:00,213
2014-06-13 00:00:00,2014-06-14 00:00:00,215
2014-06-13 00:00:00,2014-06-14 00:00:00,214
2014-06-13 00:00:00,2014-06-14 00:00:00,239
2014-06-13 00:00:00,2014-06-14 00:00:00,240
2014-06-13 00:00:00,2014-06-14 00:00:00,241
2014-06-13 00:00:00,2014-06-14 00:00:00,242
2014-06-13 00:00:00,2014-06-14 00:00:00,243
2014-06-13 00:00:00,2014-06-14 00:00:00,127
2014-06-13 00:00:00,2014-06-14 00:00:00,DM3 - old
2014-06-13 00:00:00,2014-06-14 00:00:00,239
2014-06-13 00:00:00,2014-06-14 00:00:00,221
2014-06-13 00:00:00,2014-06-14 00:00:00,223
2014-06-13 00:00:00,2014-06-14 00:00:00,233
2014-06-13 00:00:00,2014-06-14 00:00:00,217
2014-06-13 00:00:00,2014-06-14 00:00:00,218
2014-06-13 00:00:00,2014-06-14 00:00:00,227
2014-06-13 00:00:00,2014-06-14 00:00:00,229
2014-06-13 00:00:00,2014-06-14 00:00:00,230
2014-06-13 00:00:00,2014-06-14 00:00:00,231
2014-06-13 00:00:00,2014-06-14 00:00:00,234
2014-06-13 00:00:00,2014-06-14 00:00:00,235
2014-06-13 00:00:00,2014-06-14 00:00:00,68
2014-06-13 00:00:00,2014-06-14 00:00:00,DM1
2014-06-13 00:00:00,2014-06-14 00:00:00,299
2014-06-13 00:00:00,2014-06-14 00:00:00,303
2014-06-13 00:00:00,2014-06-14 00:00:00,304
2014-06-13 00:00:00,2014-06-14 00:00:00,DM3
