Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
266,Barloworld Logistics Africa Pty Ltd Fruitone,"",2015-09-29 13:00:00,2015-09-29 12:10:00,"6,500.00",436,2015-09-29 13:37:00,396
127,Puma Energy Botswana,"",2015-09-29 20:00:00,2015-09-29 20:00:00,0.00,0,2015-09-29 21:00:00,0
55,Quality Sugars(PTY)Ltd,"",2015-09-29 10:00:00,2015-09-29 12:50:00,"9,803.92",537,2015-09-29 19:54:00,517
62,Barloworld Logistics (Cement),"",2015-09-29 06:00:00,2015-09-28 19:00:00,"9,574.40",992,2015-09-29 09:20:00,782
168,Pekay Chemicals,"",2015-09-29 14:00:00,2015-09-29 15:33:00,"13,374.24",185,2015-09-29 20:43:00,185
344,Quality Sugars(PTY)Ltd,"",2015-09-29 10:00:00,2015-09-29 10:00:00,"11,818.82",501,2015-09-29 12:40:00,475
267,Puma Energy Botswana,"",2015-09-29 08:00:00,2015-09-29 09:10:00,"30,058.00",153,2015-09-29 14:40:00,0
38,Willowton Logistics,"",2015-09-29 11:00:00,2015-09-29 09:30:00,"9,000.00",621,2015-09-29 17:45:00,635
328,Pannar Seeds,"",2015-09-29 14:00:00,2015-09-29 15:26:00,"17,824.83",724,2015-09-29 15:45:00,779
332,Overvlakte Vervoer CC,"",2015-09-29 07:00:00,2015-09-29 07:00:00,"2,000.00",162,2015-09-29 07:05:00,150
332,Overvlakte Vervoer CC,"",2015-09-29 17:00:00,2015-09-29 16:10:00,"9,500.00",546,2015-09-29 16:16:00,690
337,Willowton Logistics,"",2015-09-29 15:00:00,2015-09-29 14:46:00,"9,000.00",583,2015-09-29 18:31:00,635
347,Willowton Logistics,"",2015-09-29 17:00:00,2015-09-29 17:51:00,"9,000.00",677,2015-09-29 19:00:00,635
414,Willowton Logistics,"",2015-09-29 13:00:00,2015-09-29 10:00:00,"9,000.00",634,2015-09-29 13:50:00,655
435,Willowton Logistics,"",2015-09-29 17:00:00,2015-09-29 17:10:00,190.38,12,2015-09-29 17:31:00,0
435,Willowton Logistics,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"8,809.62",544,2015-09-29 20:30:00,493
423,Quality Sugars(PTY)Ltd,"",2015-09-29 10:00:00,2015-09-29 13:00:00,"9,821.14",524,2015-09-29 22:30:00,517
421,Puma Energy Botswana,"",2015-09-29 07:00:00,2015-09-29 08:40:00,"38,068.00",1938,2015-09-29 12:15:00,1938
420,Willowton Logistics,"",2015-09-29 15:00:00,2015-09-29 16:00:00,"9,000.00",624,2015-09-29 18:30:00,635
429,National Brands,"",2015-09-29 12:00:00,2015-09-29 09:50:00,"12,114.26",663,2015-09-29 15:31:00,700
443,National Brands,"",2015-09-29 10:00:00,2015-09-29 09:00:00,"10,366.31",650,2015-09-29 09:45:00,650
124,Sasko,"",2015-09-29 16:00:00,2015-09-29 18:00:00,"8,729.00",487,2015-09-29 20:20:00,460
348,Sasko,"",2015-09-29 16:00:00,2015-09-29 18:15:00,"8,729.00",460,2015-09-29 19:40:00,460
438,Sasko,"",2015-09-29 16:00:00,2015-09-29 21:30:00,"8,729.00",485,2015-09-29 22:00:00,460
434,Pannar Seeds,"",2015-09-29 11:00:00,2015-09-29 14:28:00,"12,047.56",646,2015-09-29 14:49:00,531.6003
