Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
47,Metal Corp Trading AG USD,"",2015-08-04 12:00:00,2015-08-04 12:00:00,"61,165.81",2780,2015-08-04 12:41:00,2780
44,Metal Corp Trading AG USD,"",2015-08-04 12:00:00,2015-08-04 12:00:00,"60,236.75",2780,2015-08-04 13:24:00,2780
164,Total USD,"",2015-08-04 12:00:00,2015-08-04 12:00:00,"82,880.50",2365,2015-08-04 12:20:00,2365
47,Metal Corp Trading AG USD,"",2015-08-04 12:00:00,2015-08-04 12:00:00,"61,165.81",2780,2015-08-04 12:41:00,2780
41,Access Freight (ACC003) ZAR,"",2015-08-04 12:00:00,(none),"49,300.00",2289,(none),2289
44,Metal Corp Trading AG USD,"",2015-08-04 12:00:00,2015-08-04 12:00:00,"61,165.81",2780,2015-08-04 13:24:00,2780
148,Access Freight (ACC003) ZAR,"",2015-08-04 12:00:00,(none),"49,300.00",2289,(none),2289
163,Access Freight (ACC003) ZAR,"",2015-08-04 12:00:00,(none),"49,300.00",2289,(none),2289
164,Total USD,"",2015-08-04 12:00:00,2015-08-04 12:00:00,"82,880.50",2365,2015-08-04 12:20:00,2365
339,Access Freight (ACC003) ZAR,"",2015-08-04 12:00:00,(none),"49,300.00",2289,(none),2289
433,Access Freight (ACC003) ZAR,"",2015-08-04 12:00:00,(none),"49,300.00",2289,(none),2289
433,Access Freight (ACC003) ZAR,"",2015-08-04 12:00:00,(none),"49,300.00",2289,(none),2289
