Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
156,4,Energy - BHP Tankers,34.000,207,2015-08-15,"R9,000.00","R4,230.51",81,Yes
2,34,Energy - Buckman,25.000,204,2015-08-15,"R2,386.00",R512.20,117,Yes
236,373,Energy - Buckman,25.000,204,2015-08-15,"R4,959.22","R1,064.58",310,Yes
237,374,Energy - Buckman,25.000,204,2015-08-15,"R4,959.22","R1,064.58",310,Yes
238,375,Energy - Buckman,25.000,204,2015-08-15,"R4,959.22","R1,064.58",310,Yes
4,1109,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
D-06,75,Energy - Buckman,25.000,204,2015-08-15,"R2,117.99",R454.66,97,Yes
E145,30144,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
E146,30145,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
E147,30480,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
E148,411,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,No
E149,413,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
E34,21013,Energy - NCP Cato,30.000,"",2015-08-15,"R6,597.15","R1,377.60",305,Yes
E35,21014,Energy - NCP Cato,30.000,"",2015-08-15,"R6,597.15","R1,377.60",305,Yes
E44,1131,Energy - Ecosse,40.000,250,2015-08-15,"R5,545.16","R1,068.99",290,Yes
E47,1126,Energy - Ecosse,40.000,250,2015-08-15,"R5,545.16","R1,068.99",290,Yes
E49,1128,Energy - Ecosse,40.000,250,2015-08-15,"R5,545.16","R1,068.99",290,Yes
E54,1120,Energy - Buckman,25.000,204,2015-08-15,"R4,959.22","R1,064.58",310,Yes
E55,1246,Energy - Buckman,25.000,204,2015-08-15,"R5,741.42","R1,232.49",194,Yes
E57,1245,Energy - Buckman,25.000,204,2015-08-15,"R4,959.22","R1,064.58",310,Yes
E77,1302,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
E78,1301,Energy - Buckman,25.000,204,2015-08-15,"R4,959.22","R1,064.58",310,Yes
E81,1313,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,No
E82,1314,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
E83,1315,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
E84,1316,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
E85,1308,Energy - NCP Chlorine,40.000,206,2015-08-15,"R8,497.50","R1,774.42",500,Yes
E86,1307,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,No
E87,1309,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
E88,1310,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
E89,1311,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
E90,1312,Energy - NCP Other,40.000,206,2015-08-15,"R6,597.15","R1,377.60",305,Yes
