Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
D03,1274,RE - KZN,34.000,"",2015-09-13,"R2,400.14",R200.49,152,No
D04,1275,RE - KZN,34.000,"",2015-09-13,"R2,124.29",R176.52,98,No
D05,1276,RE - KZN,34.000,"",2015-09-13,"R2,060.87",R176.52,81,No
D06,1278,RE - KZN,34.000,"",2015-09-13,"R2,847.47",R287.02,168,No
D12,1284,RE - KZN,34.000,"",2015-09-13,"R2,375.12",R286.81,67,No
D13,1285,RE - KZN,34.000,"",2015-09-13,"R2,908.58",R286.81,185,No
D14,1286,RE - KZN,34.000,"",2015-09-13,"R2,778.86",R286.81,158,No
D15,1287,RE - KZN,34.000,"",2015-09-13,"R2,683.88",R286.81,125,No
D16,1288,RE - KZN,34.000,"",2015-09-13,"R2,913.93",R267.49,162,No
D21,1292,RE - KZN,34.000,"",2015-09-13,"R3,768.23",R436.72,185,No
D22,1293,RE - KZN,34.000,"",2015-09-13,"R3,710.90",R425.57,189,No
D24,1295,RE - KZN,34.000,"",2015-09-13,"R1,633.75",R34.42,22,No
D28,1298,RE - KZN,34.000,"",2015-09-13,"R2,036.82",R175.41,32,No
D585,30037,RE - KZN,34.000,"",2015-09-13,"R2,502.95",R286.88,67,No
D590,9172,RE - KZN,34.000,"",2015-09-13,"R3,688.68",R476.80,168,No
