Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
444043,Anglo American New,"",2015-08-03 16:00:00,2015-08-03 16:25:00,"5,205.17",194,2015-08-03 16:44:00,200
444032,Anglo American New,"",2015-08-03 10:00:00,2015-08-03 10:00:00,"2,858.91",128,2015-08-03 10:09:00,140
444031,Anglo American New,"",2015-08-03 03:00:00,2015-08-03 00:34:00,"7,554.74",334,2015-08-03 00:40:00,350
444031,Anglo American New,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"5,135.73",203,2015-08-03 11:04:00,200
444025,Anglo American New,"",2015-08-03 10:00:00,2015-08-03 10:25:00,"9,291.34",417,2015-08-03 10:52:00,660
444026,Anglo American New,"",2015-08-03 10:00:00,2015-08-03 09:00:00,"9,508.38",417,2015-08-03 11:08:00,660
D608,Anglo American New,"",2015-08-03 06:00:00,2015-08-03 06:24:00,"6,789.66",212,2015-08-03 07:49:00,200
D608,Anglo American New,"",2015-08-03 22:00:00,(none),"5,132.88",200,(none),200
D609,Anglo American New,"",2015-08-03 06:00:00,2015-08-03 06:25:00,"6,651.36",205,2015-08-03 07:53:00,200
D609,Anglo American New,"",2015-08-03 21:00:00,(none),"5,132.88",200,(none),200
D610,Anglo American New,"",2015-08-03 08:00:00,2015-08-03 08:00:00,"6,836.71",205,2015-08-03 08:20:00,200
D612,Anglo American New,"",2015-08-03 12:00:00,2015-08-03 12:35:00,"6,638.52",205,2015-08-03 14:07:00,200
D614,Anglo American New,"",2015-08-03 08:00:00,2015-08-03 08:05:00,"6,892.32",206,2015-08-03 09:01:00,200
