startDate,stopDate,Truck
2015-03-19 00:00:00,2015-03-20 00:00:00,M007
2015-03-19 00:00:00,2015-03-20 00:00:00,M024
2015-03-19 00:00:00,2015-03-20 00:00:00,M031
2015-03-19 00:00:00,2015-03-20 00:00:00,M032
2015-03-19 00:00:00,2015-03-20 00:00:00,M033
2015-03-19 00:00:00,2015-03-20 00:00:00,M034
2015-03-19 00:00:00,2015-03-20 00:00:00,M037
2015-03-19 00:00:00,2015-03-20 00:00:00,M038
2015-03-19 00:00:00,2015-03-20 00:00:00,M061
2015-03-19 00:00:00,2015-03-20 00:00:00,M062
2015-03-19 00:00:00,2015-03-20 00:00:00,M036
2015-03-19 00:00:00,2015-03-20 00:00:00,M073
2015-03-19 00:00:00,2015-03-20 00:00:00,M074
2015-03-19 00:00:00,2015-03-20 00:00:00,M075
