startDate,stopDate,Truck
2014-04-29 00:00:00,2014-04-30 00:00:00,37
2014-04-29 00:00:00,2014-04-30 00:00:00,47
2014-04-29 00:00:00,2014-04-30 00:00:00,48
2014-04-29 00:00:00,2014-04-30 00:00:00,56
2014-04-29 00:00:00,2014-04-30 00:00:00,105
2014-04-29 00:00:00,2014-04-30 00:00:00,20
2014-04-29 00:00:00,2014-04-30 00:00:00,21
2014-04-29 00:00:00,2014-04-30 00:00:00,22
2014-04-29 00:00:00,2014-04-30 00:00:00,25
2014-04-29 00:00:00,2014-04-30 00:00:00,50
