Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
140258,5257,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140259,5241,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140260,5242,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140261,5243,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140262,5244,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140263,5245,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140264,5246,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140265,5247,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R5,959.68","R1,072.74",223,Yes
140266,5248,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R5,689.83","R1,024.17",297,Yes
140272,5249,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140273,5250,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140274,5251,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140275,5252,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140276,5253,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
140278,5258,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R5,689.83","R1,024.17",297,Yes
141001,5143,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,366.87","R1,146.04",331,Yes
141006,5254,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
141007,5255,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R6,106.69","R1,099.20",223,Yes
541011,5183,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R4,538.67",R816.96,174,Yes
541023,5188,Meadow Feeds - Paarl and Ladismith,40.000,317,2015-08-26,"R9,671.84","R1,209.36",522,Yes
