Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
M039,4087,Manline Mega,50.000,"",2015-10-01,"R4,954.84",R646.28,177,Yes
M054,4084,Manline Mega,50.000,"",2015-10-01,"R5,032.26",R656.38,168,Yes
M056,4099,Manline Mega,50.000,"",2015-10-01,"R4,645.16",R605.89,232,No
M060,4078,Manline Mega,50.000,"",2015-10-01,"R5,032.26",R656.38,168,No
M063,4079,Manline Mega,50.000,"",2015-10-01,"R4,645.16",R605.89,232,No
M064,5001,Manline Mega,50.000,"",2015-10-01,"R4,954.84",R646.28,177,Yes
M065,5003,Manline Mega,50.000,"",2015-10-01,"R4,954.84",R646.28,177,No
M066,5000,Manline Mega,50.000,"",2015-10-01,"R4,954.84",R646.28,177,Yes
M067,6010,Manline Mega,50.000,"",2015-10-01,"R4,645.16",R605.89,232,No
M068,6011,Manline Mega,50.000,"",2015-10-01,"R4,645.16",R605.89,232,No
M069,30193,Manline Mega,50.000,"",2015-10-01,"R5,032.26",R656.38,168,No
M070,30186,Manline Mega,50.000,"",2015-10-01,"R4,954.84",R646.28,177,No
M071,30189,Manline Mega,50.000,"",2015-10-01,"R5,032.26",R656.38,168,Yes
M072,30185,Manline Mega,50.000,"",2015-10-01,"R4,954.84",R646.28,177,Yes
M076,30188,Manline Mega,50.000,"",2015-10-01,"R4,954.84",R646.28,177,Yes
M077,30191,Manline Mega,50.000,"",2015-10-01,"R4,954.84",R646.28,177,Yes
