Truck,FM ID,Primary Fleet,Function Code,Date,Income,Contribution,Kms,Blackout Status
111,1218,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
12,30045,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
131,1229,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
132,1227,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
147,30084,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
150,30092,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
152,30089,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
153,30117,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
155,30118,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
157,30119,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
158,30120,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
159,30121,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
160,30123,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
161,30122,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
299,1340,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
303,1354,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
304,1352,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
335,30184,LD,001,2015-08-13,"R9,724.50","R2,223.85",540,Yes
361,30290,LD,001,2015-08-13,"R9,724.50","R2,223.85",540,No
368,30230,LD,001,2015-08-13,"R9,724.50","R2,223.85",540,No
416,31021,Freight - Volumax Fleet,005,2015-08-13,"R9,724.50","R2,223.85",540,No
418,31023,Freight,"",2015-08-13,"R9,724.50","R2,223.85",540,No
419,31024,Freight,"",2015-08-13,"R9,724.50","R2,223.85",540,No
427,31032,Freight,"",2015-08-13,"R9,724.50","R2,223.85",540,No
432,31037,Freight,"",2015-08-13,"R9,724.50","R2,223.85",540,No
439,31044,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
48,30050,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
49,30047,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
50,30051,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
51,30059,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
52,30057,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,Yes
53,30058,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
61,30091,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
7,30042,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
9,30044,LWT Fleet,002,2015-08-13,"R9,724.50","R2,223.85",540,No
