Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
545223,PPC-Heriotdale F & V,"",2015-09-01 04:45:00,2015-09-01 04:45:00,"4,962.31",0,(none),0
545227,PPC-Heriotdale F & V,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"15,980.89",681,2015-09-01 08:05:00,0
545218,PPC-Heriotdale F & V,"",2015-09-01 04:45:00,2015-09-01 04:45:00,"4,147.70",103,2015-09-01 04:50:00,139.36
545218,PPC-Heriotdale F & V,"",2015-09-01 12:00:00,2015-09-01 12:00:00,"3,257.80",112,2015-09-01 12:05:00,179.14
644258,PPC-Heriotdale F & V,"",2015-09-01 04:45:00,2015-09-01 04:45:00,"1,423.81",44,2015-09-01 04:50:00,210
644258,PPC-Heriotdale F & V,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"1,739.41",83,2015-09-01 08:05:00,0
644258,PPC-Heriotdale F & V,"",2015-09-01 11:00:00,2015-09-01 11:00:00,"1,739.41",79,2015-09-01 11:05:00,0
644258,PPC-Heriotdale F & V,"",2015-09-01 14:00:00,2015-09-01 14:00:00,"1,739.41",109,2015-09-01 14:05:00,74
644259,PPC-Heriotdale F & V,"",2015-09-01 04:45:00,2015-09-01 04:45:00,"1,739.41",64,2015-09-01 04:50:00,0
644259,PPC-Heriotdale F & V,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"1,739.41",72,2015-09-01 08:05:00,0
644259,PPC-Heriotdale F & V,"",2015-09-01 11:00:00,2015-09-01 11:00:00,"1,739.41",74,2015-09-01 11:05:00,76
644259,PPC-Heriotdale F & V,"",2015-09-01 14:00:00,2015-09-01 14:00:00,"1,339.65",36,2015-09-01 14:05:00,210
T2875,PPC-Heriotdale F & V,"",2015-09-01 04:00:00,2015-09-01 04:00:00,"16,207.41",695,2015-09-01 04:05:00,301
T2899,PPC-Heriotdale F & V,"",2015-09-01 04:45:00,2015-09-01 04:45:00,"2,542.13",93,2015-09-01 04:50:00,240.13
T2899,PPC-Heriotdale F & V,"",2015-09-01 09:00:00,2015-09-01 09:00:00,"2,267.07",89,2015-09-01 09:05:00,197
T2899,PPC-Heriotdale F & V,"",2015-09-01 14:00:00,2015-09-01 14:00:00,"2,315.61",84,2015-09-01 14:05:00,0
T2899,PPC-Heriotdale F & V,"",2015-09-01 18:00:00,2015-09-01 18:00:00,"3,707.09",104,2015-09-01 18:05:00,175
T2899,PPC-Heriotdale F & V,"",2015-09-01 20:00:00,2015-09-01 20:00:00,"3,707.09",162,2015-09-01 20:05:00,175
T2899,PPC-Heriotdale F & V,"",2015-09-01 22:00:00,2015-09-01 22:00:00,"2,493.59",103,2015-09-01 22:05:00,0
T2924,PPC-Heriotdale F & V,"",2015-09-01 04:45:00,2015-09-01 04:45:00,"1,912.98",15,2015-09-01 04:50:00,0
T2924,PPC-Heriotdale F & V,"",2015-09-01 09:00:00,2015-09-01 09:00:00,"3,369.18",134,2015-09-01 09:05:00,240.13
T2924,PPC-Heriotdale F & V,"",2015-09-01 14:00:00,2015-09-01 14:00:00,"2,430.74",39,2015-09-01 14:05:00,179.14
T2948,PPC-Heriotdale F & V,"",2015-09-01 04:45:00,2015-09-01 04:45:00,"2,657.26",61,2015-09-01 04:50:00,147
T2948,PPC-Heriotdale F & V,"",2015-09-01 09:00:00,2015-09-01 09:00:00,"3,239.74",98,2015-09-01 09:05:00,222
T2948,PPC-Heriotdale F & V,"",2015-09-01 14:00:00,2015-09-01 14:00:00,"3,045.58",86,2015-09-01 14:05:00,0
