Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
DS15,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"3,947.80",273,2015-09-29 20:00:00,0
DS16,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"2,487.37",42,2015-09-29 20:00:00,0
DS44,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"3,350.67",112,2015-09-29 20:00:00,0
DS45,Premier Foods-Durban,"",2015-09-29 10:00:00,2015-09-29 10:00:00,"1,626.14",48,2015-09-29 10:00:00,0
DS45,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"3,467.52",131,2015-09-29 20:00:00,50
DS70,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"3,184.62",85,2015-09-29 20:00:00,0
DS72,Premier Foods-Durban,"",2015-09-29 11:00:00,2015-09-29 11:00:00,"2,382.59",171,2015-09-29 11:00:00,80
DS72,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"2,993.97",54,2015-09-29 20:00:00,0
DS73,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"3,129.27",76,2015-09-29 20:00:00,0
DS39,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"2,975.52",51,2015-09-29 20:00:00,0
DS12,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"3,171.64",129,2015-09-29 20:00:00,0
DS13,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"3,478.87",186,2015-09-29 20:00:00,80
DS41,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"3,092.37",70,2015-09-29 20:00:00,0
DS05,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"3,269.29",168,2015-09-29 20:00:00,80
DS10,Premier Foods-Durban,"",2015-09-29 09:00:00,2015-09-29 09:00:00,"1,486.10",46,2015-09-29 09:00:00,0
DS10,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"2,594.91",22,2015-09-29 20:00:00,0
DS18,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"2,875.19",74,2015-09-29 20:00:00,0
DS63,Premier Foods-Durban,"",2015-09-29 12:00:00,2015-09-29 12:00:00,"1,491.95",45,2015-09-29 12:00:00,0
DS63,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"2,719.46",47,2015-09-29 20:00:00,0
DS17,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"3,836.71",54,2015-09-29 20:00:00,0
DS20,Premier Foods-Durban,"",2015-09-29 20:00:00,2015-09-29 20:00:00,"2,735.68",69,2015-09-29 20:00:00,24
