Truck,FM ID,Primary Fleet,Function Code,Date,Income,Contribution,Kms,Blackout Status
120,1189,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
121,1190,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
13,30030,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
148,30086,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
149,30087,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
163,9055a,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
164,9052a,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
166,9056x,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
167,9053x,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,Yes
269,1222,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
270,1220,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
298,1341,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
300,1357,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
301,1342,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
302,1355,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
305,1339,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
306,1350,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
307,1348,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
308,1345,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
309,1346,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
310,1347,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
311,1349,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
312,1351,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
323,1372,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
338,1398,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
339,1396,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
346,30201,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,Yes
39,30029,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,Yes
40,30043,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,Yes
41,30033,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
425,31030,Africa - General Freight,019,2015-08-09,R0.00,R0.00,0,No
43,30046,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
433,31038,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
44,30049,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
441,31046,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
45,30032,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
46,30035,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
47,30031,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
5,30028,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
59,30083,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
60,30090,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
8,30034,Africa - Copperbelt Fleet,010,2015-08-09,R0.00,R0.00,0,No
