Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
444081,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"5,857.44",304,2015-08-03 04:05:00,100
444081,PPC-Kraaifontein F & V,"",2015-08-03 13:30:00,2015-08-03 13:30:00,"3,030.00",40,2015-08-03 13:35:00,115.52
D563,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"4,240.54",234,2015-08-03 04:05:00,325
D563,PPC-Kraaifontein F & V,"",2015-08-03 12:00:00,2015-08-03 12:00:00,"2,119.96",36,2015-08-03 12:05:00,191
D563,PPC-Kraaifontein F & V,"",2015-08-03 15:00:00,2015-08-03 15:00:00,"1,959.31",21,2015-08-03 15:10:00,99
D563,PPC - Kraaifontein,"",2015-08-03 21:00:00,(none),"3,637.60",264,(none),264
D564,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"6,253.71",341,2015-08-03 04:05:00,115
D564,PPC-Kraaifontein F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"4,872.12",212,2015-08-03 11:10:00,397.5
D565,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"13,299.96",756,2015-08-03 04:05:00,190
D565,PPC - Kraaifontein,"",2015-08-03 12:00:00,(none),"3,637.60",264,(none),264
D566,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"5,365.09",339,2015-08-03 04:05:00,518.66
D566,PPC-Kraaifontein F & V,"",2015-08-03 12:30:00,2015-08-03 12:30:00,"1,916.47",17,2015-08-03 12:35:00,133.33
D566,PPC-Kraaifontein F & V,"",2015-08-03 15:00:00,(none),"3,162.36",133.33,(none),133.33
D567,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"4,658.23",273,2015-08-03 04:05:00,340
D567,PPC-Kraaifontein F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"2,944.63",113,2015-08-03 11:05:00,318
D567,PPC-Kraaifontein F & V,"",2015-08-03 15:00:00,(none),"2,971.62",115.52,(none),115.52
D568,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"5,215.15",325,2015-08-03 04:05:00,100
D568,PPC-Kraaifontein F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"2,559.07",77,2015-08-03 11:05:00,80
D568,PPC-Kraaifontein F & V,"",2015-08-03 14:30:00,(none),"2,152.09",39,(none),39
E16,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"10,097.67",457,2015-08-03 04:10:00,21.3
E17,PPC-Kraaifontein F & V,"",2015-08-03 06:00:00,2015-08-03 06:05:00,"7,528.51",541,2015-08-03 06:30:00,226.33
E17,PPC-Kraaifontein F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"2,291.32",52,2015-08-03 11:05:00,50
E17,PPC-Kraaifontein F & V,"",2015-08-03 15:00:00,2015-08-03 15:00:00,"2,419.84",64,2015-08-03 15:10:00,167.5
Z32,PPC-Kraaifontein F & V,"",(none),(none),"5,734.76",0,2015-08-03 00:00:00,0
343090,PPC-Kraaifontein F & V,"",(none),(none),"5,734.76",0,2015-08-03 00:00:00,0
Z21,PPC-Kraaifontein F & V,"",(none),(none),"5,734.76",0,2015-08-03 00:00:00,0
