startDate,stopDate,Truck
2015-03-19 00:00:00,2015-03-20 00:00:00,M044
2015-03-19 00:00:00,2015-03-20 00:00:00,M056
2015-03-19 00:00:00,2015-03-20 00:00:00,M039
2015-03-19 00:00:00,2015-03-20 00:00:00,M042
2015-03-19 00:00:00,2015-03-20 00:00:00,M054
2015-03-19 00:00:00,2015-03-20 00:00:00,M060
2015-03-19 00:00:00,2015-03-20 00:00:00,M063
2015-03-19 00:00:00,2015-03-20 00:00:00,M064
2015-03-19 00:00:00,2015-03-20 00:00:00,M065
2015-03-19 00:00:00,2015-03-20 00:00:00,M066
2015-03-19 00:00:00,2015-03-20 00:00:00,M045
2015-03-19 00:00:00,2015-03-20 00:00:00,M069
2015-03-19 00:00:00,2015-03-20 00:00:00,M070
2015-03-19 00:00:00,2015-03-20 00:00:00,M071
2015-03-19 00:00:00,2015-03-20 00:00:00,M072
2015-03-19 00:00:00,2015-03-20 00:00:00,M076
2015-03-19 00:00:00,2015-03-20 00:00:00,M077
