Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
D697,"",Goldi-Standerton (Catching),"","",2015-09-11,"R6,716.88",R951.11,148,Yes
D698,"",Goldi-Standerton (Catching),"","",2015-09-11,"R6,716.88",R951.11,148,Yes
D699,31084,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D700,31090,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D701,31085,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D702,31087,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D703,31086,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D704,31089,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D705,31088,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D706,31083,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D707,31097,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D708,31096,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D709,31093,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D710,31095,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D711,31092,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D712,31094,Goldi-Standerton (Catching),"","",2015-09-11,"R5,097.31",R600.46,250,Yes
D713,31091,Goldi-Standerton (Catching),"","",2015-09-11,"R5,630.45",R686.35,350,Yes
