Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
120,1189,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
121,1190,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,Yes
125,1216,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
126,1219,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
13,30030,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
135,1234,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
136,1232,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
148,30086,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,Yes
149,30087,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
163,9055a,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
164,9052a,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,Yes
165,9050,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
166,9056x,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
167,9053x,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
269,1222,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
270,1220,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
298,1341,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
300,1357,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
301,1342,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
302,1355,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,Yes
305,1339,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
306,1350,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
307,1348,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
308,1345,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
309,1346,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
310,1347,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,Yes
311,1349,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
312,1351,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
313,1353,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
314,1356,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
315,1358,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
317,1369,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
318,1367,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
319,1374,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
320,13701,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
321,1371,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
322,1373,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,Yes
323,1372,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,Yes
324,1388,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
325,1384,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,Yes
326,1389,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
327,1390,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
338,1398,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
339,1396,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
340,1399,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
341,1397,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,Yes
342,30208,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,Yes
346,30201,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,Yes
351,30225,Africa - General Freight,35.000,019,2015-09-06,R0.00,R0.00,0,No
352,30220,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,No
353,30228,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,No
354,30219,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,No
355,30223,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,No
356,30222,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,Yes
357,30218,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
358,30221,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
359,30226,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
360,30277,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
371,30286,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
373,30287,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,Yes
374,30366,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
377,30365,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
378,30368,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
380,30371,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
381,30372,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
387,3093,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,Yes
388,30326,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,No
389,30323,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,No
39,30029,Africa - Copperbelt Fleet,35.000,010,2015-09-06,R0.00,R0.00,0,No
390,30325,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,No
391,30324,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,Yes
392,30346,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,Yes
393,1502,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,Yes
394,1501,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,Yes
395,1503,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,No
396,1510,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,Yes
397,1509,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,No
398,1508,Africa - Zambia Fleet,35.000,020,2015-09-06,R0.00,R0.00,0,Yes
