startDate,stopDate,Truck
2015-03-19 00:00:00,2015-03-20 00:00:00,545235
2015-03-19 00:00:00,2015-03-20 00:00:00,545243
2015-03-19 00:00:00,2015-03-20 00:00:00,545244
2015-03-19 00:00:00,2015-03-20 00:00:00,545228
2015-03-19 00:00:00,2015-03-20 00:00:00,PPC_S-AUX
2015-03-19 00:00:00,2015-03-20 00:00:00,444046
2015-03-19 00:00:00,2015-03-20 00:00:00,444044
2015-03-19 00:00:00,2015-03-20 00:00:00,444045
2015-03-19 00:00:00,2015-03-20 00:00:00,444048
2015-03-19 00:00:00,2015-03-20 00:00:00,444049
2015-03-19 00:00:00,2015-03-20 00:00:00,444047
2015-03-19 00:00:00,2015-03-20 00:00:00,444068
2015-03-19 00:00:00,2015-03-20 00:00:00,444066
2015-03-19 00:00:00,2015-03-20 00:00:00,444067
2015-03-19 00:00:00,2015-03-20 00:00:00,SN Matjoko 02
2015-03-19 00:00:00,2015-03-20 00:00:00,Zem 02
2015-03-19 00:00:00,2015-03-20 00:00:00,Zem 01
2015-03-19 00:00:00,2015-03-20 00:00:00,Enduro 01
2015-03-19 00:00:00,2015-03-20 00:00:00,Enduro 02
2015-03-19 00:00:00,2015-03-20 00:00:00,Enduro 03
2015-03-19 00:00:00,2015-03-20 00:00:00,Mabeleng 01
2015-03-19 00:00:00,2015-03-20 00:00:00,SN Matjoko 01
2015-03-19 00:00:00,2015-03-20 00:00:00,Isilungo 01
2015-03-19 00:00:00,2015-03-20 00:00:00,Nyangaya 01
2015-03-19 00:00:00,2015-03-20 00:00:00,Xheko 01
2015-03-19 00:00:00,2015-03-20 00:00:00,Seitshiro 01
2015-03-19 00:00:00,2015-03-20 00:00:00,Sub10-1
2015-03-19 00:00:00,2015-03-20 00:00:00,Sub10-2
2015-03-19 00:00:00,2015-03-20 00:00:00,Sub10-3
2015-03-19 00:00:00,2015-03-20 00:00:00,E39
