startDate,stopDate,Truck
2015-07-22 00:00:00,2015-07-23 00:00:00,2
2015-07-22 00:00:00,2015-07-23 00:00:00,D-06
2015-07-22 00:00:00,2015-07-23 00:00:00,32
2015-07-22 00:00:00,2015-07-23 00:00:00,156
2015-07-22 00:00:00,2015-07-23 00:00:00,16
2015-07-22 00:00:00,2015-07-23 00:00:00,11
2015-07-22 00:00:00,2015-07-23 00:00:00,175
2015-07-22 00:00:00,2015-07-23 00:00:00,177
2015-07-22 00:00:00,2015-07-23 00:00:00,178
2015-07-22 00:00:00,2015-07-23 00:00:00,171
2015-07-22 00:00:00,2015-07-23 00:00:00,170
2015-07-22 00:00:00,2015-07-23 00:00:00,172
2015-07-22 00:00:00,2015-07-23 00:00:00,169
2015-07-22 00:00:00,2015-07-23 00:00:00,173
2015-07-22 00:00:00,2015-07-23 00:00:00,174
2015-07-22 00:00:00,2015-07-23 00:00:00,63
2015-07-22 00:00:00,2015-07-23 00:00:00,31
2015-07-22 00:00:00,2015-07-23 00:00:00,64
2015-07-22 00:00:00,2015-07-23 00:00:00,181
2015-07-22 00:00:00,2015-07-23 00:00:00,179
2015-07-22 00:00:00,2015-07-23 00:00:00,182
2015-07-22 00:00:00,2015-07-23 00:00:00,183
2015-07-22 00:00:00,2015-07-23 00:00:00,210
2015-07-22 00:00:00,2015-07-23 00:00:00,209
2015-07-22 00:00:00,2015-07-23 00:00:00,130
2015-07-22 00:00:00,2015-07-23 00:00:00,185
2015-07-22 00:00:00,2015-07-23 00:00:00,186
2015-07-22 00:00:00,2015-07-23 00:00:00,187
2015-07-22 00:00:00,2015-07-23 00:00:00,188
2015-07-22 00:00:00,2015-07-23 00:00:00,184
2015-07-22 00:00:00,2015-07-23 00:00:00,189
2015-07-22 00:00:00,2015-07-23 00:00:00,192
2015-07-22 00:00:00,2015-07-23 00:00:00,194
2015-07-22 00:00:00,2015-07-23 00:00:00,195
2015-07-22 00:00:00,2015-07-23 00:00:00,196
2015-07-22 00:00:00,2015-07-23 00:00:00,198
2015-07-22 00:00:00,2015-07-23 00:00:00,191
2015-07-22 00:00:00,2015-07-23 00:00:00,4
2015-07-22 00:00:00,2015-07-23 00:00:00,199
2015-07-22 00:00:00,2015-07-23 00:00:00,200
2015-07-22 00:00:00,2015-07-23 00:00:00,201
2015-07-22 00:00:00,2015-07-23 00:00:00,202
2015-07-22 00:00:00,2015-07-23 00:00:00,203
2015-07-22 00:00:00,2015-07-23 00:00:00,204
2015-07-22 00:00:00,2015-07-23 00:00:00,205
2015-07-22 00:00:00,2015-07-23 00:00:00,206
2015-07-22 00:00:00,2015-07-23 00:00:00,207
2015-07-22 00:00:00,2015-07-23 00:00:00,208
2015-07-22 00:00:00,2015-07-23 00:00:00,17
2015-07-22 00:00:00,2015-07-23 00:00:00,6
2015-07-22 00:00:00,2015-07-23 00:00:00,14
2015-07-22 00:00:00,2015-07-23 00:00:00,18
2015-07-22 00:00:00,2015-07-23 00:00:00,20
2015-07-22 00:00:00,2015-07-23 00:00:00,27
2015-07-22 00:00:00,2015-07-23 00:00:00,211
2015-07-22 00:00:00,2015-07-23 00:00:00,E07
2015-07-22 00:00:00,2015-07-23 00:00:00,E09
2015-07-22 00:00:00,2015-07-23 00:00:00,E03
2015-07-22 00:00:00,2015-07-23 00:00:00,DS579
2015-07-22 00:00:00,2015-07-23 00:00:00,E04
2015-07-22 00:00:00,2015-07-23 00:00:00,E02
2015-07-22 00:00:00,2015-07-23 00:00:00,E05
2015-07-22 00:00:00,2015-07-23 00:00:00,E06
2015-07-22 00:00:00,2015-07-23 00:00:00,E08
2015-07-22 00:00:00,2015-07-23 00:00:00,E10
2015-07-22 00:00:00,2015-07-23 00:00:00,28
2015-07-22 00:00:00,2015-07-23 00:00:00,29
2015-07-22 00:00:00,2015-07-23 00:00:00,66
2015-07-22 00:00:00,2015-07-23 00:00:00,67
2015-07-22 00:00:00,2015-07-23 00:00:00,212
2015-07-22 00:00:00,2015-07-23 00:00:00,E16
2015-07-22 00:00:00,2015-07-23 00:00:00,E17
2015-07-22 00:00:00,2015-07-23 00:00:00,D571
2015-07-22 00:00:00,2015-07-23 00:00:00,D572
2015-07-22 00:00:00,2015-07-23 00:00:00,D573
2015-07-22 00:00:00,2015-07-23 00:00:00,old71
2015-07-22 00:00:00,2015-07-23 00:00:00,72
2015-07-22 00:00:00,2015-07-23 00:00:00,73
2015-07-22 00:00:00,2015-07-23 00:00:00,74
2015-07-22 00:00:00,2015-07-23 00:00:00,old75
2015-07-22 00:00:00,2015-07-23 00:00:00,90
