Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
140271,5118,PPC - P.E,40.000,307,2015-08-21,"R13,710.28","R2,301.98",674,Yes
340001,5273,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340002,5274,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340003,5275,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340004,5276,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340005,5277,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340006,5278,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340007,5279,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340008,5280,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340009,5281,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340010,5282,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340011,5283,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340012,5284,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340013,5285,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340014,5286,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340015,5287,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340016,5288,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340017,5289,PPC - Dwaalboom,40.000,305,2015-08-21,"R8,850.00","R1,327.50",725,Yes
340019,5298,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340020,5299,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340021,5300,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340022,5301,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340023,5302,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340024,5303,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340025,5304,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340026,5305,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340027,5306,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340028,5307,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340030,5309,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340031,5310,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340032,5311,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340033,5312,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340034,5313,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340035,5314,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
340036,5315,PPC - Dwaalboom,40.000,305,2015-08-21,"R12,111.45","R2,058.95",740,Yes
