startDate,stopDate,Truck
2015-03-19 00:00:00,2015-03-20 00:00:00,444054
2015-03-19 00:00:00,2015-03-20 00:00:00,444055
2015-03-19 00:00:00,2015-03-20 00:00:00,444056
2015-03-19 00:00:00,2015-03-20 00:00:00,444057
2015-03-19 00:00:00,2015-03-20 00:00:00,444058
2015-03-19 00:00:00,2015-03-20 00:00:00,444059
2015-03-19 00:00:00,2015-03-20 00:00:00,444060
2015-03-19 00:00:00,2015-03-20 00:00:00,444061
2015-03-19 00:00:00,2015-03-20 00:00:00,444062
2015-03-19 00:00:00,2015-03-20 00:00:00,444063
2015-03-19 00:00:00,2015-03-20 00:00:00,444064
2015-03-19 00:00:00,2015-03-20 00:00:00,444065
2015-03-19 00:00:00,2015-03-20 00:00:00,Lucerne 01
2015-03-19 00:00:00,2015-03-20 00:00:00,Budmo 01
2015-03-19 00:00:00,2015-03-20 00:00:00,Budmo 02
2015-03-19 00:00:00,2015-03-20 00:00:00,Budmo 03
