Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
444005,9013,Illovo - Germiston F&V,"",334,2015-09-04,"R8,078.87",R962.19,425,Yes
444006,9014,Illovo - Germiston F&V,"",334,2015-09-04,"R8,078.87",R962.19,425,Yes
444010,9016,PPC - Slurry,40.000,303,2015-09-04,"R8,502.47","R2,082.02",451,Yes
444014,9001,Anglo - Dedicated,36.000,314,2015-09-04,"R8,078.87",R962.19,425,Yes
444015,9017,Festive,34.000,"",2015-09-04,"R8,078.87",R962.19,425,Yes
444017,9002,Anglo - Dedicated,36.000,314,2015-09-04,"R8,078.87",R962.19,425,Yes
444018,9006,Anglo - Dedicated,36.000,314,2015-09-04,"R8,078.87",R962.19,425,Yes
444019,9003,Anglo - Dedicated,36.000,314,2015-09-04,"R8,078.87",R962.19,425,Yes
444020,9004,Festive,34.000,"",2015-09-04,"R8,078.87",R962.19,425,Yes
444024,9009,Anglo - Dedicated,36.000,314,2015-09-04,"R8,078.87",R962.19,425,Yes
