startDate,stopDate,Truck
2014-06-11 00:00:00,2014-06-12 00:00:00,E01
2014-06-11 00:00:00,2014-06-12 00:00:00,E02
2014-06-11 00:00:00,2014-06-12 00:00:00,E05
2014-06-11 00:00:00,2014-06-12 00:00:00,E10
2014-06-11 00:00:00,2014-06-12 00:00:00,E16
2014-06-11 00:00:00,2014-06-12 00:00:00,E17
2014-06-11 00:00:00,2014-06-12 00:00:00,E18
2014-06-11 00:00:00,2014-06-12 00:00:00,E19
2014-06-11 00:00:00,2014-06-12 00:00:00,E20
2014-06-11 00:00:00,2014-06-12 00:00:00,E39
2014-06-11 00:00:00,2014-06-12 00:00:00,E52
2014-06-11 00:00:00,2014-06-12 00:00:00,E50
2014-06-11 00:00:00,2014-06-12 00:00:00,E53
2014-06-11 00:00:00,2014-06-12 00:00:00,E64
2014-06-11 00:00:00,2014-06-12 00:00:00,E66
2014-06-11 00:00:00,2014-06-12 00:00:00,E67
2014-06-11 00:00:00,2014-06-12 00:00:00,E40
2014-06-11 00:00:00,2014-06-12 00:00:00,E41
2014-06-11 00:00:00,2014-06-12 00:00:00,E42
2014-06-11 00:00:00,2014-06-12 00:00:00,E43
2014-06-11 00:00:00,2014-06-12 00:00:00,E44
2014-06-11 00:00:00,2014-06-12 00:00:00,E46
2014-06-11 00:00:00,2014-06-12 00:00:00,E47
2014-06-11 00:00:00,2014-06-12 00:00:00,E45
2014-06-11 00:00:00,2014-06-12 00:00:00,E65
2014-06-11 00:00:00,2014-06-12 00:00:00,E49
2014-06-11 00:00:00,2014-06-12 00:00:00,ED02
2014-06-11 00:00:00,2014-06-12 00:00:00,ED03
2014-06-11 00:00:00,2014-06-12 00:00:00,ED01
2014-06-11 00:00:00,2014-06-12 00:00:00,ED04
2014-06-11 00:00:00,2014-06-12 00:00:00,E21
2014-06-11 00:00:00,2014-06-12 00:00:00,E22
2014-06-11 00:00:00,2014-06-12 00:00:00,E23
2014-06-11 00:00:00,2014-06-12 00:00:00,E24
2014-06-11 00:00:00,2014-06-12 00:00:00,E25
2014-06-11 00:00:00,2014-06-12 00:00:00,E27
2014-06-11 00:00:00,2014-06-12 00:00:00,E28
2014-06-11 00:00:00,2014-06-12 00:00:00,E31
2014-06-11 00:00:00,2014-06-12 00:00:00,E32
2014-06-11 00:00:00,2014-06-12 00:00:00,E33
