Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
T023,4032,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R8,493.86","R1,528.89",400,Yes
T024,4033,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R8,493.86","R1,528.89",400,Yes
T038,4021,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,Yes
T039,4036,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,No
T040,4040,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,Yes
T041,4041,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,Yes
T042,4042,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,Yes
T043,4043,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R8,609.25","R1,549.67",500,Yes
T044,4022,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R8,609.25","R1,549.67",500,Yes
T045,4023,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R8,609.25","R1,549.67",500,Yes
T046,4024,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R8,609.25","R1,549.67",500,Yes
T048,4006,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,Yes
T049,4045,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,No
T148,6002,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,Yes
T149,"",T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,Yes
T150,"",T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,Yes
T151,5557,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,Yes
T152,5560,T24 - Revenue MPU Adhoc,40.000,"",2015-09-08,"R7,708.59","R1,387.55",450,Yes
