Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
M007,5099,Manline Mega,50.000,"",2015-09-11,"R6,867.50",R895.76,103,Yes
M013,6000,Manline Mega,50.000,"",2015-09-11,"R4,356.53",R568.24,256,No
M024,5098,Manline Mega,50.000,"",2015-09-11,"R6,867.50",R895.76,103,Yes
M031,5049,Manline Mega,50.000,"",2015-09-11,"R6,867.50",R895.76,103,Yes
M032,5050,Manline Mega,50.000,"",2015-09-11,"R6,867.50",R895.76,103,Yes
M033,5097,Manline Mega,50.000,"",2015-09-11,"R6,867.50",R895.76,103,Yes
M034,6001,Manline Mega,50.000,"",2015-09-11,"R6,867.50",R895.76,103,Yes
M036,6004,Manline Mega,50.000,"",2015-09-11,"R5,980.00",R780.00,120,Yes
M037,4054,Manline Mega,50.000,"",2015-09-11,"R5,980.00",R780.00,120,Yes
M038,6005,Manline Mega,50.000,"",2015-09-11,"R5,980.00",R780.00,120,Yes
M039,4087,Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,Yes
M040,4088,Manline Mega,50.000,"",2015-09-11,"R5,740.00",R748.70,205,Yes
M041,4089,Manline Mega,50.000,"",2015-09-11,"R5,740.00",R748.70,205,Yes
M042,4090,Manline Mega,50.000,"",2015-09-11,"R5,419.88",R706.94,231,Yes
M043,4091,Manline Mega,50.000,"",2015-09-11,"R5,740.00",R748.70,205,Yes
M044,4092,Manline Mega,50.000,"",2015-09-11,"R5,419.88",R706.94,231,No
M045,4093,Manline Mega,50.000,"",2015-09-11,"R5,419.88",R706.94,231,No
M046,4094,Manline Mega,50.000,"",2015-09-11,"R5,740.00",R748.70,205,No
M047,4095,Manline Mega,50.000,"",2015-09-11,"R5,740.00",R748.70,205,Yes
M048,4096,Manline Mega,50.000,"",2015-09-11,"R5,740.00",R748.70,205,Yes
M049,4086,Manline Mega,50.000,"",2015-09-11,"R5,740.00",R748.70,205,Yes
M050,4097,Manline Mega,50.000,"",2015-09-11,"R5,740.00",R748.70,205,Yes
M051,4082,Manline Mega,50.000,"",2015-09-11,"R4,382.03",R571.57,231,No
M052,4098,Manline Mega,50.000,"",2015-09-11,"R4,382.03",R571.57,231,Yes
M053,4083,Manline Mega,50.000,"",2015-09-11,"R5,740.00",R748.70,205,Yes
M054,4084,Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,Yes
M055,4085,Manline Mega,50.000,"",2015-09-11,"R4,382.03",R571.57,231,No
M056,4099,Manline Mega,50.000,"",2015-09-11,"R5,419.88",R706.94,231,Yes
M057,4100,Manline Mega,50.000,"",2015-09-11,"R5,740.00",R748.70,205,No
M058,4102,Manline Mega,50.000,"",2015-09-11,"R5,740.00",R748.70,205,No
M059,4101,Manline Mega,50.000,"",2015-09-11,"R4,382.03",R571.57,231,No
M060,4078,Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,Yes
M061,4080,Manline Mega,50.000,"",2015-09-11,"R6,867.50",R895.76,103,Yes
M062,4081,Manline Mega,50.000,"",2015-09-11,"R6,867.50",R895.76,103,Yes
M063,4079,Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,Yes
M064,"",Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,No
M065,"",Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,No
M066,"",Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,No
M067,6010,Manline Mega,50.000,"",2015-09-11,"R4,612.50",R601.63,171,No
M068,6011,Manline Mega,50.000,"",2015-09-11,"R4,612.50",R601.63,171,No
M069,30193,Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,Yes
M070,30186,Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,No
M071,30189,Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,Yes
M072,30185,Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,Yes
M073,30187,Manline Mega,50.000,"",2015-09-11,"R5,980.00",R780.00,120,Yes
M074,30192,Manline Mega,50.000,"",2015-09-11,"R5,980.00",R780.00,120,Yes
M075,30190,Manline Mega,50.000,"",2015-09-11,"R5,980.00",R780.00,120,Yes
M076,30188,Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,No
M077,30191,Manline Mega,50.000,"",2015-09-11,"R6,833.33",R891.30,171,Yes
