Truck,FM ID,Primary Fleet,Function Code,Date,Income,Contribution,Kms,Blackout Status
156,4,Energy - BHP Tankers,207,2015-08-22,"R9,000.00","R4,230.51",81,Yes
2,34,Energy - Buckman,204,2015-08-22,"R2,386.00",R512.20,117,Yes
236,373,Energy - Buckman,204,2015-08-22,"R4,959.22","R1,064.58",310,Yes
237,374,Energy - Buckman,204,2015-08-22,"R4,959.22","R1,064.58",310,No
238,375,Energy - Buckman,204,2015-08-22,"R4,959.22","R1,064.58",310,Yes
4,1109,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
D-06,75,Energy - Buckman,204,2015-08-22,"R2,117.99",R454.66,97,Yes
E145,30144,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E146,30145,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E147,30480,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E148,411,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E149,413,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E30,1381,Energy - Total Sishen Fleet,202,2015-08-22,"R7,895.16","R2,657.34",403,Yes
E34,21013,Energy - NCP Cato,"",2015-08-22,"R6,597.15","R1,377.60",305,Yes
E35,21014,Energy - NCP Cato,"",2015-08-22,"R6,597.15","R1,377.60",305,Yes
E54,1120,Energy - Buckman,204,2015-08-22,"R4,959.22","R1,064.58",310,Yes
E55,1246,Energy - Buckman,204,2015-08-22,"R5,741.42","R1,232.49",194,Yes
E57,1245,Energy - Buckman,204,2015-08-22,"R4,959.22","R1,064.58",310,No
E77,1302,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E78,1301,Energy - Buckman,204,2015-08-22,"R4,959.22","R1,064.58",310,Yes
E81,1313,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E82,1314,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E83,1315,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E84,1316,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E85,1308,Energy - NCP Chlorine,206,2015-08-22,"R8,497.50","R1,774.42",500,Yes
E86,1307,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E87,1309,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E88,1310,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E89,1311,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E90,1312,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E91,1322,Energy - NCP Chlorine,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E92,1321,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E96,30054,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
E97,21018,Energy - NCP Other,206,2015-08-22,"R6,597.15","R1,377.60",305,Yes
EC144017,22,Energy - Ecosse,250,2015-08-22,"R5,545.16","R1,068.99",290,Yes
EC144018,56,Energy - Ecosse,250,2015-08-22,"R5,545.16","R1,068.99",290,Yes
EC144019,47,Energy - Ecosse,250,2015-08-22,"R5,545.16","R1,068.99",290,Yes
EC144020,25,Energy - Ecosse,250,2015-08-22,"R5,545.16","R1,068.99",290,No
EC144021,26,Energy - Ecosse,250,2015-08-22,"R5,545.16","R1,068.99",290,No
EC144022,49,Energy - Ecosse,250,2015-08-22,"R5,545.16","R1,068.99",290,Yes
EC144023,28,Energy - Ecosse,250,2015-08-22,"R5,545.16","R1,068.99",290,Yes
EC144024,50,Energy - Ecosse,250,2015-08-22,"R5,545.16","R1,068.99",290,Yes
