Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
129,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-09-22 06:00:00,(none),"4,994.50",0,(none),0
129,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-09-22 16:00:00,2015-09-22 14:21:00,"7,073.50",0,2015-09-22 15:45:00,0
133,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-09-22 06:00:00,(none),"4,994.50",0,(none),0
133,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-09-22 16:00:00,(none),"7,073.50",0,(none),0
134,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-09-22 06:00:00,(none),"4,994.50",0,(none),0
134,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-09-22 16:00:00,(none),"7,073.50",0,(none),0
244,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-09-22 06:00:00,(none),"7,073.50",0,(none),0
162,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-09-22 06:00:00,(none),"5,058.86",0,(none),0
162,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-09-22 16:00:00,(none),"7,202.21",0,(none),0
331,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-09-22 06:00:00,2015-09-22 05:30:00,"7,202.21",364,2015-09-22 06:10:00,0
