Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
T058,Mondi,"",2015-08-03 08:00:00,2015-08-03 09:10:00,"5,963.06",382,2015-08-03 09:10:00,164
T058,Mondi,"",2015-08-03 18:00:00,2015-08-03 21:50:00,"6,410.40",225,2015-08-03 22:06:00,225
T059,TWK,"",2015-08-02 20:00:00,2015-08-02 23:19:00,"9,367.68",449,2015-08-03 00:07:00,226
T059,Mondi,"",2015-08-03 17:00:00,2015-08-03 15:26:00,"6,979.32",223,2015-08-03 17:33:00,225
T060,TWK,"",2015-08-03 02:00:00,2015-08-03 02:30:00,"8,792.66",451,2015-08-03 03:06:00,226
T060,Mondi,"",2015-08-03 17:00:00,2015-08-03 20:33:00,"6,410.40",225,2015-08-03 21:21:00,225
T061,Mondi,"",2015-08-03 09:00:00,2015-08-03 09:04:00,"6,485.97",263,2015-08-03 10:11:00,164
T061,Mondi,"",2015-08-03 19:00:00,2015-08-03 21:09:00,"5,518.80",164,2015-08-03 21:47:00,164
T062,Mondi,"",2015-08-03 11:00:00,2015-08-03 12:00:00,"6,132.77",315,2015-08-03 12:04:00,164
T062,Mondi,"",2015-08-03 21:00:00,2015-08-03 20:57:00,"5,518.80",164,2015-08-03 21:00:00,164
T067,Erlo Geevers,"",2015-08-03 06:00:00,2015-08-03 06:15:00,"9,585.45",243,2015-08-03 07:11:00,56
T065,TWK,"",2015-08-03 00:00:00,2015-08-03 01:05:00,"9,070.76",375,2015-08-03 01:10:00,226
T065,Mondi,"",2015-08-03 13:00:00,2015-08-03 12:46:00,"6,047.23",154,2015-08-03 14:45:00,164
T066,Erlo Geevers,"",2015-08-03 09:00:00,2015-08-03 09:12:00,"9,992.43",244,2015-08-03 09:41:00,56
T063,Mondi,"",2015-08-03 04:00:00,2015-08-03 02:20:00,"4,590.14",201,2015-08-03 02:25:00,115
T063,Mondi,"",2015-08-03 11:00:00,2015-08-03 11:36:00,"4,538.18",101,2015-08-03 11:40:00,115
T063,Mondi,"",2015-08-03 21:00:00,(none),"4,075.60",115,(none),115
T064,Mondi,"",2015-08-03 05:00:00,2015-08-03 06:55:00,"4,595.24",198,2015-08-03 07:05:00,115
T064,Mondi,"",2015-08-03 14:00:00,2015-08-03 14:46:00,"4,433.23",202,2015-08-03 14:50:00,115
