Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
T023,Sappi ADHOC,"",2015-09-13 06:00:00,2015-09-13 06:00:00,"5,203.59",302,2015-09-13 07:33:00,163
T023,Sappi ADHOC,"",2015-09-13 16:00:00,2015-09-13 16:17:00,"5,007.67",149,2015-09-13 17:00:00,135
T024,Mondi,"",2015-09-13 15:00:00,(none),"6,811.60",91,(none),91
T038,Sappi ADHOC,"",2015-09-13 07:00:00,2015-09-13 07:08:00,"4,371.82",301,2015-09-13 08:47:00,135
T038,Sappi ADHOC,"",2015-09-13 17:00:00,2015-09-13 17:13:00,"4,651.60",145,2015-09-13 17:38:00,135
T040,Mondi,"",2015-09-13 13:00:00,2015-09-13 12:25:00,"6,082.76",194,2015-09-13 12:39:00,91
T042,Sappi ADHOC,"",2015-09-13 12:00:00,2015-09-13 09:13:00,"4,973.76",153,2015-09-13 10:00:00,135
T043,Sappi ADHOC,"",2015-09-13 08:00:00,2015-09-13 08:55:00,"4,212.69",228,2015-09-13 09:47:00,111
T043,Sappi ADHOC,"",2015-09-13 18:00:00,2015-09-13 18:17:00,"4,880.50",146,2015-09-13 19:00:00,135
T045,Sappi ADHOC,"",2015-09-13 11:00:00,2015-09-13 08:17:00,"5,123.54",152,2015-09-13 10:00:00,135
T046,Sappi ADHOC,"",2015-09-13 12:00:00,2015-09-13 08:20:00,"4,787.24",153,2015-09-13 10:00:00,135
T047,Sappi,"",2015-09-13 13:00:00,2015-09-13 13:06:00,183.45,21,2015-09-13 13:12:00,12
T047,Sappi,"",2015-09-13 15:00:00,2015-09-13 15:22:00,183.45,15,2015-09-13 15:36:00,12
T052,Masonite Africa Ltd,"",2015-09-13 10:00:00,2015-09-13 10:57:00,"3,327.55",102,2015-09-13 12:30:00,95
T053,Masonite Africa Ltd,"",2015-09-13 11:00:00,2015-09-13 10:55:00,"3,681.93",101,2015-09-13 11:06:00,95
T116,Mondi,"",2015-09-13 06:00:00,2015-09-13 06:28:00,"4,116.62",117,2015-09-13 06:40:00,110
T022,Sappi,"",2015-09-13 08:00:00,2015-09-13 08:04:00,"5,568.08",244,2015-09-13 08:20:00,244
T050,NCT,"",2015-09-13 00:00:00,2015-09-13 00:10:00,"6,737.53",227,2015-09-13 00:20:00,132
T050,Sappi Project Grow,"",2015-09-13 14:00:00,2015-09-13 13:57:00,"5,097.08",86,2015-09-13 14:05:00,90
T058,Mondi,"",2015-09-12 21:00:00,2015-09-12 22:25:00,"7,332.69",394,2015-09-13 02:53:00,91
T058,Mondi,"",2015-09-13 15:00:00,2015-09-13 21:10:00,"6,811.60",91,2015-09-13 22:30:00,91
T059,Mondi,"",2015-09-13 11:00:00,2015-09-13 13:14:00,"7,271.38",197,2015-09-13 13:40:00,91
T060,Mondi,"",2015-09-13 07:00:00,2015-09-13 07:46:00,"6,310.75",306,2015-09-13 07:49:00,164
T060,Mondi,"",2015-09-13 17:00:00,2015-09-13 16:56:00,"6,172.78",156,2015-09-13 16:59:00,164
T061,Mondi,"",2015-09-13 12:00:00,2015-09-13 13:55:00,"7,067.04",192,2015-09-13 15:14:00,91
T062,Mondi,"",2015-09-12 21:00:00,2015-09-12 20:57:00,"7,387.18",344,2015-09-13 00:02:00,91
T062,Mondi,"",2015-09-13 12:00:00,2015-09-13 12:00:00,"6,314.89",316,2015-09-13 12:04:00,164
T062,Mondi,"",2015-09-13 23:00:00,2015-09-13 22:57:00,"6,412.85",149,2015-09-13 23:00:00,164
T063,Mondi,"",2015-09-13 06:00:00,2015-09-13 05:51:00,"4,675.73",240,2015-09-13 05:56:00,115
T063,Mondi,"",2015-09-13 15:00:00,2015-09-13 14:27:00,"4,615.62",257,2015-09-13 14:34:00,115
T063,Mondi,"",2015-09-13 22:00:00,2015-09-13 22:04:00,"4,589.13",110,2015-09-13 22:10:00,115
T064,Mondi,"",2015-09-13 06:00:00,2015-09-13 06:34:00,"4,522.90",291,2015-09-13 06:37:00,115
T064,Mondi,"",2015-09-13 15:00:00,2015-09-13 14:40:00,"4,636.00",78,2015-09-13 14:59:00,115
T065,Mondi,"",2015-09-13 00:00:00,2015-09-13 01:22:00,"6,193.47",343,2015-09-13 02:30:00,164
T065,Mondi,"",2015-09-13 15:00:00,2015-09-13 14:21:00,"6,811.60",91,2015-09-13 15:37:00,91
T128,Illovo Sugar (T24),"",2015-09-13 00:00:00,2015-09-13 00:05:00,"1,859.59",133,2015-09-13 00:25:00,68
T128,Helmsley Farm PTY LTD,"",2015-09-13 08:00:00,2015-09-13 08:02:00,"3,778.49",147,2015-09-13 08:15:00,80
T128,Illovo Sugar (T24),"",2015-09-13 13:30:00,2015-09-13 13:36:00,"2,460.86",85,2015-09-13 13:38:00,95.4
T128,Illovo Sugar (T24),"",2015-09-13 19:00:00,2015-09-13 18:53:00,"1,260.15",55,2015-09-13 20:15:00,50
T129,Sappi Project Grow,"",2015-09-13 13:00:00,2015-09-13 13:16:00,"5,929.23",149,2015-09-13 14:34:00,146
T144,Sappi,"",2015-09-13 06:00:00,2015-09-13 05:30:00,"3,377.36",129,2015-09-13 05:48:00,132
T144,Sappi,"",2015-09-13 16:00:00,(none),"3,377.36",132,(none),132
T145,Sappi,"",2015-09-13 15:00:00,2015-09-13 13:29:00,"5,568.08",243,2015-09-13 14:35:00,244
T146,Sappi,"",2015-09-12 21:00:00,2015-09-12 21:00:00,"5,043.22",248,2015-09-13 06:00:00,221
T146,Sappi,"",2015-09-13 19:00:00,2015-09-13 14:47:00,"5,568.08",242,2015-09-13 15:49:00,244
T147,Sappi,"",2015-09-13 08:00:00,2015-09-13 08:20:00,"5,568.08",243,2015-09-13 08:54:00,244
T147,Sappi,"",2015-09-13 22:00:00,(none),"5,043.22",221,(none),221
T148,Sappi ADHOC,"",2015-09-13 04:00:00,(none),"5,652.00",135,(none),135
